workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
cube_d2_k55,16,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,16,0,110,998250,332750,0.476,0.297,19.382,0.000,7.206,4.645
cube_d2_k55,16,1,332750,332750,131072,14.943,3.374,10.928,0.000,3.820,2.192
cube_d2_k55,16,2,131072,131072,70606,6.278,1.311,5.342,0.000,1.855,1.106
cube_d2_k55,16,3,70606,70606,65536,3.401,0.802,9.983,0.000,7.833,0.829
cube_d2_k55,16,4,65536,65536,32768,3.067,0.685,7.534,0.000,6.194,0.502
cube_d2_k55,16,5,32768,32768,16384,1.592,0.390,3.918,0.000,3.163,0.289
cube_d2_k55,16,6,16384,16384,8192,2.123,0.262,2.142,0.000,1.684,0.168
cube_d2_k55,16,7,8192,8192,4096,1.096,0.314,1.201,0.000,0.812,0.094
cube_d2_k55,16,8,4096,4096,2048,0.577,0.164,0.483,0.000,0.256,0.064
cube_d2_k55,16,9,2048,2048,1024,0.335,0.140,0.287,0.000,0.156,0.038
cube_d2_k55,16,10,1024,1024,512,0.216,0.060,0.180,0.000,0.077,0.038
cube_d2_k55,16,11,512,512,256,0.085,0.042,0.112,0.000,0.042,0.022
cube_d2_k55,16,12,256,256,128,0.059,0.030,0.070,0.000,0.028,0.014
cube_d2_k55,16,13,128,128,64,0.034,0.022,0.050,0.000,0.018,0.011
cube_d2_k55,16,14,64,64,32,0.022,0.013,0.035,0.000,0.011,0.009
cube_d2_k55,16,15,32,32,16,0.017,0.009,0.020,0.000,0.007,0.005
cube_d2_k55,16,16,16,16,8,0.011,0.004,0.010,0.000,0.005,0.002
cube_d2_k55,16,17,8,8,4,0.007,0.003,0.007,0.000,0.004,0.001
cube_d2_k55,16,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,16,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,16,0,110,998250,332750,0.467,0.265,19.111,0.000,6.938,4.597
cube_d2_k55,16,1,332750,332750,131072,14.764,3.035,10.893,0.000,3.687,2.195
cube_d2_k55,16,2,131072,131072,70606,6.214,1.300,5.387,0.000,1.874,1.096
cube_d2_k55,16,3,70606,70606,65536,3.259,0.801,9.822,0.000,7.832,0.812
cube_d2_k55,16,4,65536,65536,32768,2.925,0.667,7.599,0.000,6.257,0.505
cube_d2_k55,16,5,32768,32768,16384,1.528,0.385,3.893,0.000,3.145,0.281
cube_d2_k55,16,6,16384,16384,8192,2.032,0.248,2.326,0.000,1.879,0.161
cube_d2_k55,16,7,8192,8192,4096,1.052,0.320,1.228,0.000,0.816,0.101
cube_d2_k55,16,8,4096,4096,2048,0.621,0.154,0.459,0.000,0.252,0.060
cube_d2_k55,16,9,2048,2048,1024,0.290,0.166,0.310,0.000,0.169,0.038
cube_d2_k55,16,10,1024,1024,512,0.189,0.071,0.206,0.000,0.112,0.030
cube_d2_k55,16,11,512,512,256,0.089,0.060,0.098,0.000,0.039,0.020
cube_d2_k55,16,12,256,256,128,0.055,0.028,0.074,0.000,0.028,0.017
cube_d2_k55,16,13,128,128,64,0.033,0.020,0.049,0.000,0.017,0.011
cube_d2_k55,16,14,64,64,32,0.022,0.014,0.034,0.000,0.010,0.010
cube_d2_k55,16,15,32,32,16,0.016,0.007,0.019,0.000,0.007,0.004
cube_d2_k55,16,16,16,16,8,0.010,0.004,0.010,0.000,0.005,0.002
cube_d2_k55,16,17,8,8,4,0.008,0.003,0.007,0.000,0.004,0.001
cube_d2_k55,16,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,16,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,16,0,110,998250,332750,0.467,0.288,20.568,0.000,7.222,4.733
cube_d2_k55,16,1,332750,332750,131072,15.445,3.505,11.080,0.000,3.780,2.200
cube_d2_k55,16,2,131072,131072,70606,6.626,1.340,5.500,0.000,1.931,1.127
cube_d2_k55,16,3,70606,70606,65536,3.578,0.746,9.748,0.000,7.677,0.825
cube_d2_k55,16,4,65536,65536,32768,3.103,0.646,7.399,0.000,6.078,0.497
cube_d2_k55,16,5,32768,32768,16384,1.547,0.384,3.850,0.000,3.126,0.293
cube_d2_k55,16,6,16384,16384,8192,2.096,0.250,2.058,0.000,1.613,0.161
cube_d2_k55,16,7,8192,8192,4096,1.037,0.326,0.955,0.000,0.566,0.092
cube_d2_k55,16,8,4096,4096,2048,0.812,0.159,0.482,0.000,0.279,0.056
cube_d2_k55,16,9,2048,2048,1024,0.341,0.119,0.281,0.000,0.144,0.037
cube_d2_k55,16,10,1024,1024,512,0.231,0.060,0.199,0.000,0.090,0.039
cube_d2_k55,16,11,512,512,256,0.085,0.041,0.096,0.000,0.038,0.021
cube_d2_k55,16,12,256,256,128,0.046,0.026,0.067,0.000,0.028,0.014
cube_d2_k55,16,13,128,128,64,0.032,0.020,0.046,0.000,0.016,0.013
cube_d2_k55,16,14,64,64,32,0.022,0.013,0.046,0.000,0.011,0.022
cube_d2_k55,16,15,32,32,16,0.016,0.007,0.016,0.000,0.008,0.003
cube_d2_k55,16,16,16,16,8,0.009,0.004,0.011,0.000,0.005,0.003
cube_d2_k55,16,17,8,8,4,0.008,0.003,0.007,0.000,0.004,0.001
cube_d2_k55,16,18,4,4,2,0.004,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,16,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,32,0,110,998250,332750,0.963,0.605,15.137,0.000,6.117,3.242
cube_d2_k55,32,1,332750,332750,131072,9.663,2.625,8.044,0.000,2.792,1.593
cube_d2_k55,32,2,131072,131072,70606,4.235,0.947,3.857,0.000,1.288,0.680
cube_d2_k55,32,3,70606,70606,65536,2.369,0.533,9.153,0.000,7.719,0.518
cube_d2_k55,32,4,65536,65536,32768,2.061,0.487,6.372,0.000,5.457,0.305
cube_d2_k55,32,5,32768,32768,16384,1.106,0.278,3.260,0.000,2.756,0.184
cube_d2_k55,32,6,16384,16384,8192,1.535,0.179,1.884,0.000,1.583,0.110
cube_d2_k55,32,7,8192,8192,4096,1.222,0.312,1.095,0.000,0.757,0.066
cube_d2_k55,32,8,4096,4096,2048,0.351,0.158,0.645,0.000,0.463,0.039
cube_d2_k55,32,9,2048,2048,1024,0.162,0.096,0.443,0.000,0.335,0.025
cube_d2_k55,32,10,1024,1024,512,0.101,0.054,0.142,0.000,0.072,0.019
cube_d2_k55,32,11,512,512,256,0.061,0.033,0.090,0.000,0.041,0.017
cube_d2_k55,32,12,256,256,128,0.040,0.024,0.065,0.000,0.026,0.013
cube_d2_k55,32,13,128,128,64,0.025,0.017,0.045,0.000,0.018,0.011
cube_d2_k55,32,14,64,64,32,0.017,0.011,0.034,0.000,0.014,0.008
cube_d2_k55,32,15,32,32,16,0.012,0.007,0.021,0.000,0.010,0.005
cube_d2_k55,32,16,16,16,8,0.009,0.004,0.015,0.000,0.008,0.003
cube_d2_k55,32,17,8,8,4,0.007,0.003,0.011,0.000,0.006,0.002
cube_d2_k55,32,18,4,4,2,0.005,0.002,0.008,0.000,0.006,0.001
cube_d2_k55,32,19,2,0,0,0.005,0.003,0.000,,,
cube_d2_k55,32,0,110,998250,332750,0.174,0.192,13.851,0.000,5.154,3.148
cube_d2_k55,32,1,332750,332750,131072,10.138,2.136,7.410,0.000,2.472,1.415
cube_d2_k55,32,2,131072,131072,70606,4.294,0.951,3.817,0.000,1.295,0.724
cube_d2_k55,32,3,70606,70606,65536,2.361,0.555,9.183,0.000,7.687,0.536
cube_d2_k55,32,4,65536,65536,32768,2.139,0.494,6.523,0.000,5.560,0.319
cube_d2_k55,32,5,32768,32768,16384,1.147,0.284,3.308,0.002,2.805,0.181
cube_d2_k55,32,6,16384,16384,8192,1.617,1.764,2.095,0.000,1.746,0.139
cube_d2_k55,32,7,8192,8192,4096,1.183,0.370,0.971,0.000,0.608,0.064
cube_d2_k55,32,8,4096,4096,2048,0.616,0.185,0.738,0.000,0.530,0.043
cube_d2_k55,32,9,2048,2048,1024,0.201,0.107,0.281,0.000,0.167,0.026
cube_d2_k55,32,10,1024,1024,512,0.112,0.059,0.157,0.000,0.083,0.019
cube_d2_k55,32,11,512,512,256,0.066,0.036,0.098,0.000,0.047,0.015
cube_d2_k55,32,12,256,256,128,0.043,0.026,0.066,0.000,0.030,0.012
cube_d2_k55,32,13,128,128,64,0.027,0.019,0.049,0.000,0.021,0.009
cube_d2_k55,32,14,64,64,32,0.019,0.013,0.036,0.000,0.016,0.007
cube_d2_k55,32,15,32,32,16,0.014,0.008,0.024,0.000,0.011,0.005
cube_d2_k55,32,16,16,16,8,0.010,0.005,0.018,0.000,0.009,0.004
cube_d2_k55,32,17,8,8,4,0.008,0.004,0.013,0.000,0.007,0.002
cube_d2_k55,32,18,4,4,2,0.006,0.003,0.010,0.000,0.006,0.001
cube_d2_k55,32,19,2,0,0,0.004,0.004,0.000,,,
cube_d2_k55,32,0,110,998250,332750,0.181,0.179,13.510,0.000,4.950,3.024
cube_d2_k55,32,1,332750,332750,131072,10.499,2.054,7.377,0.000,2.530,1.413
cube_d2_k55,32,2,131072,131072,70606,4.330,0.934,3.790,0.000,1.264,0.698
cube_d2_k55,32,3,70606,70606,65536,2.335,0.525,9.180,0.000,7.706,0.520
cube_d2_k55,32,4,65536,65536,32768,2.159,0.471,6.371,0.000,5.408,0.310
cube_d2_k55,32,5,32768,32768,16384,1.134,0.289,3.335,0.002,2.837,0.179
cube_d2_k55,32,6,16384,16384,8192,1.638,0.187,1.892,0.000,1.586,0.110
cube_d2_k55,32,7,8192,8192,4096,0.845,0.315,0.872,0.000,0.541,0.066
cube_d2_k55,32,8,4096,4096,2048,0.560,0.155,0.652,0.000,0.466,0.040
cube_d2_k55,32,9,2048,2048,1024,0.167,0.095,0.449,0.000,0.342,0.025
cube_d2_k55,32,10,1024,1024,512,0.103,0.053,0.143,0.000,0.074,0.018
cube_d2_k55,32,11,512,512,256,0.061,0.033,0.091,0.000,0.041,0.015
cube_d2_k55,32,12,256,256,128,0.040,0.023,0.059,0.000,0.026,0.010
cube_d2_k55,32,13,128,128,64,0.025,0.018,0.047,0.000,0.018,0.012
cube_d2_k55,32,14,64,64,32,0.017,0.011,0.035,0.000,0.014,0.009
cube_d2_k55,32,15,32,32,16,0.012,0.007,0.022,0.000,0.010,0.006
cube_d2_k55,32,16,16,16,8,0.009,0.005,0.015,0.000,0.007,0.003
cube_d2_k55,32,17,8,8,4,0.007,0.003,0.011,0.000,0.006,0.002
cube_d2_k55,32,18,4,4,2,0.006,0.002,0.009,0.000,0.006,0.001
cube_d2_k55,32,19,2,0,0,0.004,0.002,0.000,,,
cube_d2_k55,32,0,110,998250,332750,0.207,0.179,13.443,0.000,4.957,3.044
cube_d2_k55,32,1,332750,332750,131072,10.429,2.174,7.284,0.000,2.557,1.378
cube_d2_k55,32,2,131072,131072,70606,4.316,0.888,3.880,0.000,1.278,0.769
cube_d2_k55,32,3,70606,70606,65536,2.328,0.536,9.137,0.000,7.656,0.530
cube_d2_k55,32,4,65536,65536,32768,2.149,0.481,6.355,0.000,5.400,0.312
cube_d2_k55,32,5,32768,32768,16384,1.152,0.285,3.243,0.000,2.747,0.182
cube_d2_k55,32,6,16384,16384,8192,1.656,0.184,1.889,0.000,1.586,0.111
cube_d2_k55,32,7,8192,8192,4096,0.898,0.310,1.070,0.000,0.742,0.065
cube_d2_k55,32,8,4096,4096,2048,0.351,0.154,0.428,0.000,0.241,0.040
cube_d2_k55,32,9,2048,2048,1024,0.172,0.097,0.467,0.000,0.364,0.025
cube_d2_k55,32,10,1024,1024,512,0.099,0.053,0.144,0.000,0.074,0.020
cube_d2_k55,32,11,512,512,256,0.062,0.033,0.088,0.000,0.040,0.016
cube_d2_k55,32,12,256,256,128,0.039,0.031,0.061,0.000,0.026,0.013
cube_d2_k55,32,13,128,128,64,0.026,0.017,0.044,0.000,0.019,0.008
cube_d2_k55,32,14,64,64,32,0.017,0.011,0.035,0.000,0.014,0.009
cube_d2_k55,32,15,32,32,16,0.012,0.007,0.022,0.000,0.010,0.006
cube_d2_k55,32,16,16,16,8,0.009,0.004,0.015,0.000,0.008,0.003
cube_d2_k55,32,17,8,8,4,0.007,0.003,0.011,0.000,0.006,0.002
cube_d2_k55,32,18,4,4,2,0.005,0.002,0.008,0.000,0.005,0.001
cube_d2_k55,32,19,2,0,0,0.004,0.002,0.000,,,
cube_d2_k55,32,0,110,998250,332750,0.191,0.181,13.550,0.000,4.982,3.063
cube_d2_k55,32,1,332750,332750,131072,10.437,2.145,7.370,0.000,2.623,1.373
cube_d2_k55,32,2,131072,131072,70606,4.309,0.927,3.827,0.000,1.305,0.720
cube_d2_k55,32,3,70606,70606,65536,2.311,0.547,9.141,0.000,7.665,0.523
cube_d2_k55,32,4,65536,65536,32768,2.170,0.520,6.350,0.000,5.405,0.312
cube_d2_k55,32,5,32768,32768,16384,1.164,0.279,3.245,0.002,2.730,0.191
cube_d2_k55,32,6,16384,16384,8192,1.666,0.175,1.858,0.000,1.560,0.111
cube_d2_k55,32,7,8192,8192,4096,0.893,0.312,0.857,0.000,0.529,0.064
cube_d2_k55,32,8,4096,4096,2048,0.681,0.155,0.427,0.000,0.242,0.041
cube_d2_k55,32,9,2048,2048,1024,0.236,0.096,0.248,0.000,0.138,0.028
cube_d2_k55,32,10,1024,1024,512,0.133,0.062,0.145,0.000,0.077,0.019
cube_d2_k55,32,11,512,512,256,0.074,0.033,0.090,0.000,0.041,0.014
cube_d2_k55,32,12,256,256,128,0.042,0.023,0.059,0.000,0.026,0.011
cube_d2_k55,32,13,128,128,64,0.025,0.017,0.044,0.000,0.018,0.008
cube_d2_k55,32,14,64,64,32,0.016,0.011,0.036,0.000,0.014,0.009
cube_d2_k55,32,15,32,32,16,0.012,0.007,0.023,0.000,0.010,0.006
cube_d2_k55,32,16,16,16,8,0.009,0.005,0.015,0.000,0.008,0.003
cube_d2_k55,32,17,8,8,4,0.007,0.003,0.011,0.000,0.006,0.002
cube_d2_k55,32,18,4,4,2,0.005,0.002,0.008,0.000,0.006,0.001
cube_d2_k55,32,19,2,0,0,0.004,0.002,0.000,,,
cube_d2_k55,32,0,110,998250,332750,0.195,0.183,13.533,0.000,5.022,3.085
cube_d2_k55,32,1,332750,332750,131072,10.448,2.135,7.406,0.000,2.615,1.385
cube_d2_k55,32,2,131072,131072,70606,4.344,0.913,3.768,0.000,1.258,0.707
cube_d2_k55,32,3,70606,70606,65536,2.321,0.536,9.164,0.002,7.684,0.530
cube_d2_k55,32,4,65536,65536,32768,2.169,0.599,6.384,0.000,5.438,0.311
cube_d2_k55,32,5,32768,32768,16384,1.150,0.273,3.229,0.000,2.727,0.180
cube_d2_k55,32,6,16384,16384,8192,1.658,0.173,1.867,0.000,1.573,0.111
cube_d2_k55,32,7,8192,8192,4096,0.906,0.305,1.074,0.000,0.748,0.064
cube_d2_k55,32,8,4096,4096,2048,0.683,0.158,0.645,0.000,0.461,0.038
cube_d2_k55,32,9,2048,2048,1024,0.243,0.097,0.447,0.000,0.338,0.025
cube_d2_k55,32,10,1024,1024,512,0.132,0.055,0.145,0.000,0.075,0.018
cube_d2_k55,32,11,512,512,256,0.080,0.035,0.087,0.000,0.041,0.014
cube_d2_k55,32,12,256,256,128,0.038,0.023,0.060,0.000,0.026,0.011
cube_d2_k55,32,13,128,128,64,0.025,0.017,0.044,0.000,0.018,0.009
cube_d2_k55,32,14,64,64,32,0.017,0.011,0.035,0.000,0.014,0.009
cube_d2_k55,32,15,32,32,16,0.012,0.007,0.022,0.000,0.010,0.006
cube_d2_k55,32,16,16,16,8,0.010,0.005,0.015,0.000,0.008,0.003
cube_d2_k55,32,17,8,8,4,0.007,0.003,0.011,0.000,0.006,0.002
cube_d2_k55,32,18,4,4,2,0.006,0.002,0.008,0.000,0.006,0.001
cube_d2_k55,32,19,2,0,0,0.004,0.003,0.000,,,
cube_d2_k55,64,0,110,998250,332750,1.690,0.718,14.575,0.000,6.203,2.817
cube_d2_k55,64,1,332750,332750,131072,7.765,2.780,8.045,0.000,2.894,1.531
cube_d2_k55,64,2,131072,131072,70606,3.656,1.284,3.507,0.000,1.379,0.711
cube_d2_k55,64,3,70606,70606,65536,2.088,0.816,10.377,0.000,9.059,0.489
cube_d2_k55,64,4,65536,65536,32768,1.835,0.701,8.669,0.000,7.680,0.327
cube_d2_k55,64,5,32768,32768,16384,1.071,0.370,4.552,0.000,3.953,0.209
cube_d2_k55,64,6,16384,16384,8192,1.821,0.268,2.540,0.000,2.008,0.285
cube_d2_k55,64,7,8192,8192,4096,1.084,0.391,1.300,0.000,0.880,0.082
cube_d2_k55,64,8,4096,4096,2048,0.569,0.196,0.827,0.000,0.583,0.052
cube_d2_k55,64,9,2048,2048,1024,0.210,0.123,0.586,0.000,0.437,0.038
cube_d2_k55,64,10,1024,1024,512,0.122,0.075,0.219,0.000,0.109,0.031
cube_d2_k55,64,11,512,512,256,0.089,0.053,0.145,0.000,0.061,0.033
cube_d2_k55,64,12,256,256,128,0.067,0.036,0.099,0.000,0.042,0.021
cube_d2_k55,64,13,128,128,64,0.060,0.027,0.075,0.000,0.026,0.022
cube_d2_k55,64,14,64,64,32,0.040,0.017,0.046,0.000,0.020,0.010
cube_d2_k55,64,15,32,32,16,0.030,0.012,0.027,0.000,0.013,0.007
cube_d2_k55,64,16,16,16,8,0.016,0.006,0.018,0.000,0.009,0.003
cube_d2_k55,64,17,8,8,4,0.012,0.004,0.013,0.000,0.007,0.002
cube_d2_k55,64,18,4,4,2,0.006,0.002,0.010,0.000,0.006,0.001
cube_d2_k55,64,19,2,0,0,0.004,0.001,0.000,,,
cube_d2_k55,64,0,110,998250,332750,0.295,0.517,13.667,0.000,5.837,2.587
cube_d2_k55,64,1,332750,332750,131072,7.893,2.664,6.900,0.000,2.332,1.227
cube_d2_k55,64,2,131072,131072,70606,3.545,1.227,3.433,0.000,1.362,0.701
cube_d2_k55,64,3,70606,70606,65536,2.004,0.678,9.246,0.000,7.976,0.468
cube_d2_k55,64,4,65536,65536,32768,1.791,0.634,7.477,0.000,6.566,0.321
cube_d2_k55,64,5,32768,32768,16384,1.038,0.376,3.954,0.001,3.401,0.199
cube_d2_k55,64,6,16384,16384,8192,1.631,0.399,2.168,0.000,1.669,0.253
cube_d2_k55,64,7,8192,8192,4096,0.791,0.345,1.232,0.000,0.849,0.080
cube_d2_k55,64,8,4096,4096,2048,0.514,0.174,0.795,0.000,0.568,0.051
cube_d2_k55,64,9,2048,2048,1024,0.183,0.111,0.310,0.000,0.166,0.037
cube_d2_k55,64,10,1024,1024,512,0.116,0.061,0.194,0.000,0.093,0.031
cube_d2_k55,64,11,512,512,256,0.084,0.043,0.151,0.000,0.055,0.046
cube_d2_k55,64,12,256,256,128,0.061,0.033,0.096,0.000,0.039,0.024
cube_d2_k55,64,13,128,128,64,0.052,0.023,0.067,0.000,0.024,0.021
cube_d2_k55,64,14,64,64,32,0.028,0.015,0.052,0.000,0.021,0.015
cube_d2_k55,64,15,32,32,16,0.028,0.013,0.028,0.000,0.011,0.006
cube_d2_k55,64,16,16,16,8,0.019,0.005,0.015,0.000,0.008,0.003
cube_d2_k55,64,17,8,8,4,0.015,0.004,0.012,0.000,0.007,0.002
cube_d2_k55,64,18,4,4,2,0.005,0.002,0.008,0.000,0.006,0.001
cube_d2_k55,64,19,2,0,0,0.004,0.001,0.000,,,
cube_d2_k55,64,0,110,998250,332750,0.291,0.467,13.366,0.000,5.403,2.491
cube_d2_k55,64,1,332750,332750,131072,7.859,2.608,6.650,0.000,2.388,1.250
cube_d2_k55,64,2,131072,131072,70606,3.623,1.237,3.367,0.000,1.281,0.726
cube_d2_k55,64,3,70606,70606,65536,2.023,0.737,9.291,0.000,8.014,0.476
cube_d2_k55,64,4,65536,65536,32768,1.863,0.628,7.389,0.000,6.440,0.324
cube_d2_k55,64,5,32768,32768,16384,1.022,0.389,3.987,0.000,3.396,0.209
cube_d2_k55,64,6,16384,16384,8192,1.634,0.263,2.117,0.000,1.721,0.127
cube_d2_k55,64,7,8192,8192,4096,0.814,0.359,1.188,0.000,0.806,0.079
cube_d2_k55,64,8,4096,4096,2048,0.535,0.172,0.717,0.000,0.490,0.051
cube_d2_k55,64,9,2048,2048,1024,0.189,0.108,0.555,0.000,0.409,0.037
cube_d2_k55,64,10,1024,1024,512,1.461,0.074,0.221,0.000,0.111,0.031
cube_d2_k55,64,11,512,512,256,0.079,0.050,0.137,0.000,0.060,0.027
cube_d2_k55,64,12,256,256,128,0.066,0.036,0.100,0.000,0.042,0.021
cube_d2_k55,64,13,128,128,64,0.050,0.030,0.070,0.000,0.025,0.020
cube_d2_k55,64,14,64,64,32,0.040,0.018,0.050,0.000,0.019,0.012
cube_d2_k55,64,15,32,32,16,0.027,0.010,0.027,0.000,0.013,0.006
cube_d2_k55,64,16,16,16,8,0.017,0.006,0.018,0.000,0.009,0.004
cube_d2_k55,64,17,8,8,4,0.014,0.004,0.013,0.000,0.007,0.002
cube_d2_k55,64,18,4,4,2,0.006,0.002,0.010,0.000,0.006,0.001
cube_d2_k55,64,19,2,0,0,0.004,0.001,0.000,,,
cube_d2_k55,64,0,110,998250,332750,0.320,0.473,13.319,0.000,5.459,2.477
cube_d2_k55,64,1,332750,332750,131072,8.547,2.606,6.705,0.000,2.388,1.236
cube_d2_k55,64,2,131072,131072,70606,3.588,1.201,3.392,0.000,1.376,0.688
cube_d2_k55,64,3,70606,70606,65536,1.987,0.716,9.277,0.000,7.998,0.472
cube_d2_k55,64,4,65536,65536,32768,1.803,0.641,7.369,0.000,6.451,0.313
cube_d2_k55,64,5,32768,32768,16384,1.028,0.391,3.983,0.000,3.415,0.203
cube_d2_k55,64,6,16384,16384,8192,1.901,0.280,2.058,0.000,1.690,0.128
cube_d2_k55,64,7,8192,8192,4096,0.795,0.380,1.190,0.000,0.796,0.084
cube_d2_k55,64,8,4096,4096,2048,0.529,0.169,0.752,0.000,0.527,0.052
cube_d2_k55,64,9,2048,2048,1024,0.187,0.106,0.553,0.000,0.390,0.039
cube_d2_k55,64,10,1024,1024,512,0.126,0.065,0.197,0.000,0.092,0.032
cube_d2_k55,64,11,512,512,256,0.079,0.042,0.128,0.000,0.053,0.024
cube_d2_k55,64,12,256,256,128,0.066,0.035,0.105,0.000,0.040,0.027
cube_d2_k55,64,13,128,128,64,0.039,0.026,0.064,0.000,0.023,0.019
cube_d2_k55,64,14,64,64,32,0.036,0.015,0.043,0.000,0.018,0.012
cube_d2_k55,64,15,32,32,16,0.021,0.008,0.023,0.000,0.011,0.006
cube_d2_k55,64,16,16,16,8,0.014,0.005,0.016,0.000,0.008,0.003
cube_d2_k55,64,17,8,8,4,0.010,0.003,0.012,0.000,0.007,0.002
cube_d2_k55,64,18,4,4,2,0.006,0.002,0.009,0.000,0.006,0.001
cube_d2_k55,64,19,2,0,0,0.004,0.001,0.000,,,
cube_d2_k55,64,0,110,998250,332750,0.291,0.464,13.279,0.000,5.441,2.492
cube_d2_k55,64,1,332750,332750,131072,8.605,2.582,6.616,0.000,2.405,1.237
cube_d2_k55,64,2,131072,131072,70606,3.584,1.190,3.369,0.000,1.347,0.694
cube_d2_k55,64,3,70606,70606,65536,1.994,0.703,9.329,0.000,8.040,0.462
cube_d2_k55,64,4,65536,65536,32768,1.830,0.647,7.270,0.000,6.360,0.315
cube_d2_k55,64,5,32768,32768,16384,1.005,0.373,4.074,0.000,3.491,0.206
cube_d2_k55,64,6,16384,16384,8192,1.585,0.273,2.202,0.000,1.697,0.275
cube_d2_k55,64,7,8192,8192,4096,0.858,0.346,1.265,0.000,0.878,0.079
cube_d2_k55,64,8,4096,4096,2048,0.517,0.176,0.739,0.000,0.498,0.067
cube_d2_k55,64,9,2048,2048,1024,0.191,0.108,0.534,0.000,0.387,0.039
cube_d2_k55,64,10,1024,1024,512,0.114,0.066,0.212,0.000,0.109,0.031
cube_d2_k55,64,11,512,512,256,0.081,0.046,0.135,0.000,0.057,0.022
cube_d2_k55,64,12,256,256,128,0.060,0.035,0.099,0.000,0.037,0.027
cube_d2_k55,64,13,128,128,64,0.051,0.025,0.068,0.000,0.024,0.018
cube_d2_k55,64,14,64,64,32,0.036,0.013,0.043,0.000,0.018,0.012
cube_d2_k55,64,15,32,32,16,0.021,0.012,0.024,0.000,0.011,0.006
cube_d2_k55,64,16,16,16,8,0.022,0.005,0.015,0.000,0.008,0.003
cube_d2_k55,64,17,8,8,4,0.011,0.003,0.011,0.000,0.006,0.002
cube_d2_k55,64,18,4,4,2,0.006,0.002,0.008,0.000,0.006,0.001
cube_d2_k55,64,19,2,0,0,0.004,0.001,0.000,,,
cube_d2_k55,64,0,110,998250,332750,0.291,0.442,12.736,0.000,4.951,2.471
cube_d2_k55,64,1,332750,332750,131072,9.377,2.558,6.524,0.000,2.287,1.189
cube_d2_k55,64,2,131072,131072,70606,3.593,1.153,3.380,0.000,1.325,0.688
cube_d2_k55,64,3,70606,70606,65536,1.913,0.666,9.469,0.000,8.190,0.461
cube_d2_k55,64,4,65536,65536,32768,1.796,0.643,7.582,0.000,6.656,0.303
cube_d2_k55,64,5,32768,32768,16384,1.011,0.402,4.047,0.000,3.473,0.210
cube_d2_k55,64,6,16384,16384,8192,1.837,0.273,2.165,0.000,1.793,0.123
cube_d2_k55,64,7,8192,8192,4096,1.117,0.351,0.940,0.000,0.580,0.072
cube_d2_k55,64,8,4096,4096,2048,0.710,0.165,0.696,0.000,0.478,0.048
cube_d2_k55,64,9,2048,2048,1024,0.267,0.105,0.541,0.000,0.389,0.040
cube_d2_k55,64,10,1024,1024,512,0.156,0.063,0.192,0.000,0.089,0.029
cube_d2_k55,64,11,512,512,256,0.107,0.046,0.132,0.000,0.047,0.031
cube_d2_k55,64,12,256,256,128,0.086,0.033,0.083,0.000,0.032,0.019
cube_d2_k55,64,13,128,128,64,0.051,0.028,0.056,0.000,0.019,0.015
cube_d2_k55,64,14,64,64,32,0.032,0.012,0.032,0.001,0.013,0.008
cube_d2_k55,64,15,32,32,16,0.022,0.008,0.016,0.000,0.007,0.004
cube_d2_k55,64,16,16,16,8,0.026,0.004,0.011,0.000,0.006,0.002
cube_d2_k55,64,17,8,8,4,0.012,0.003,0.008,0.000,0.005,0.001
cube_d2_k55,64,18,4,4,2,0.004,0.001,0.006,0.000,0.004,0.001
cube_d2_k55,64,19,2,0,0,0.003,0.001,0.000,,,
cube_d2_k55,128,0,110,998250,332750,2.784,1.177,13.715,0.000,6.979,2.296
cube_d2_k55,128,1,332750,332750,131072,5.727,2.128,7.128,0.000,2.281,1.520
cube_d2_k55,128,2,131072,131072,70606,2.696,1.558,2.621,0.000,1.154,0.438
cube_d2_k55,128,3,70606,70606,65536,1.823,0.681,8.987,0.001,7.932,0.339
cube_d2_k55,128,4,65536,65536,32768,1.705,0.599,8.099,0.000,7.306,0.253
cube_d2_k55,128,5,32768,32768,16384,0.988,0.359,4.434,0.000,3.892,0.174
cube_d2_k55,128,6,16384,16384,8192,1.442,0.278,2.685,0.000,1.961,0.461
cube_d2_k55,128,7,8192,8192,4096,0.802,0.355,1.404,0.000,0.900,0.184
cube_d2_k55,128,8,4096,4096,2048,0.532,0.190,0.766,0.000,0.526,0.054
cube_d2_k55,128,9,2048,2048,1024,0.198,0.118,0.580,0.000,0.408,0.054
cube_d2_k55,128,10,1024,1024,512,0.147,0.084,0.238,0.000,0.105,0.042
cube_d2_k55,128,11,512,512,256,0.120,0.057,0.187,0.000,0.068,0.056
cube_d2_k55,128,12,256,256,128,0.101,0.036,0.142,0.000,0.040,0.051
cube_d2_k55,128,13,128,128,64,0.079,0.038,0.089,0.000,0.027,0.021
