workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
XL,4,1,646139,1292237,616539,55.887,4.457,157.909,0.000,23.056,24.182
XL,4,2,616539,1233075,12,95.436,11.953,195.415,0.000,65.882,17.779
XL,4,3,12,0,0,0.014,0.003,0.000,,,
XL,4,0,98194,1309196,646139,10.185,0.851,141.596,0.000,16.276,25.978
XL,4,1,646139,1292237,616539,53.618,4.483,157.200,0.000,23.666,22.212
XL,4,2,616539,1233075,12,95.428,11.780,198.996,0.000,67.616,18.615
XL,4,3,12,0,0,0.014,0.003,0.000,,,
XL,4,0,98194,1309196,646139,10.546,0.910,142.445,0.000,16.251,26.820
XL,4,1,646139,1292237,616539,53.947,4.156,158.155,0.000,24.052,22.140
XL,4,2,616539,1233075,12,94.551,10.736,198.212,0.000,66.802,17.499
XL,4,3,12,0,0,0.016,0.003,0.000,,,
XL,4,0,98194,1309196,646139,10.469,0.728,141.793,0.000,16.496,26.335
XL,4,1,646139,1292237,616539,53.895,4.378,159.592,0.000,24.324,22.936
XL,4,2,616539,1233075,12,95.833,11.111,204.967,0.000,70.714,19.780
XL,4,3,12,0,0,0.019,0.003,0.000,,,
XL,64,0,98194,1309196,646139,4.522,4.221,23.873,0.000,7.518,4.798
XL,64,1,646139,1292237,616539,9.775,2.389,18.335,0.000,6.808,2.480
XL,64,2,616539,1233075,12,11.144,2.054,18.271,0.000,7.773,3.493
XL,64,3,12,0,0,0.020,0.004,0.000,,,
XL,64,0,98194,1309196,646139,1.172,0.579,17.173,0.000,4.948,2.429
XL,64,1,646139,1292237,616539,7.667,1.859,14.571,0.000,3.727,1.983
XL,64,2,616539,1233075,12,10.302,1.890,15.670,0.000,6.602,2.042
XL,64,3,12,0,0,0.018,0.004,0.000,,,
XL,64,0,98194,1309196,646139,1.225,0.560,16.400,0.000,4.265,2.523
XL,64,1,646139,1292237,616539,6.786,2.144,16.183,0.000,3.988,2.164
XL,64,2,616539,1233075,12,10.351,1.953,15.545,0.000,6.406,2.027
XL,64,3,12,0,0,0.019,0.004,0.000,,,
XL,64,0,98194,1309196,646139,1.241,0.557,16.965,0.000,4.148,2.907
XL,64,1,646139,1292237,616539,6.941,1.762,14.796,0.000,3.775,2.146
XL,64,2,616539,1233075,12,10.221,2.526,15.394,0.000,6.274,2.032
XL,64,3,12,0,0,0.016,0.004,0.000,,,
XL,64,0,98194,1309196,646139,1.193,0.563,16.492,0.000,5.268,2.755
XL,64,1,646139,1292237,616539,7.005,1.865,14.995,0.000,3.901,2.077
XL,64,2,616539,1233075,12,10.075,2.088,15.901,0.000,6.646,2.041
XL,64,3,12,0,0,0.018,0.004,0.000,,,
XL,64,0,98194,1309196,646139,1.218,0.539,15.553,0.000,4.399,2.804
XL,64,1,646139,1292237,616539,7.318,1.915,14.940,0.000,3.976,2.032
XL,64,2,616539,1233075,12,10.021,2.242,15.771,0.000,6.525,2.047
XL,64,3,12,0,0,0.015,0.003,0.000,,,
XL,8,0,98194,1309196,646139,4.963,0.642,67.212,0.000,10.654,15.120
XL,8,1,646139,1292237,616539,29.338,2.699,70.837,0.000,13.233,10.903
XL,8,2,616539,1233075,12,48.049,5.489,86.221,0.000,32.827,7.940
XL,8,3,12,0,0,0.016,0.003,0.000,,,
XL,8,0,98194,1309196,646139,4.253,0.568,65.979,0.000,8.978,16.371
XL,8,1,646139,1292237,616539,32.117,2.609,69.819,0.000,12.529,12.414
XL,8,2,616539,1233075,12,49.184,6.237,83.918,0.000,31.921,7.661
XL,8,3,12,0,0,0.018,0.003,0.000,,,
XL,8,0,98194,1309196,646139,4.274,0.589,64.775,0.000,9.018,15.713
XL,8,1,646139,1292237,616539,27.592,2.712,69.835,0.000,12.411,13.384
XL,8,2,616539,1233075,12,50.487,5.653,87.239,0.000,32.304,7.905
XL,8,3,12,0,0,0.016,0.003,0.000,,,
XL,8,0,98194,1309196,646139,4.281,0.552,65.565,0.000,9.561,15.639
XL,8,1,646139,1292237,616539,28.100,2.374,70.662,0.000,13.111,13.337
XL,8,2,616539,1233075,12,50.399,6.760,87.048,0.000,32.549,7.665
XL,8,3,12,0,0,0.017,0.003,0.000,,,
XL,8,0,98194,1309196,646139,4.275,0.589,65.251,0.000,9.431,15.530
XL,8,1,646139,1292237,616539,28.724,2.321,69.942,0.000,12.992,12.908
XL,8,2,616539,1233075,12,49.446,5.474,86.113,0.000,32.328,7.569
XL,8,3,12,0,0,0.016,0.003,0.000,,,
XL,8,0,98194,1309196,646139,4.271,0.587,64.348,0.000,8.830,15.110
XL,8,1,646139,1292237,616539,28.026,3.362,69.227,0.000,13.109,12.517
XL,8,2,616539,1233075,12,47.478,5.331,86.893,0.000,32.785,8.117
XL,8,3,12,0,0,0.014,0.003,0.000,,,
