file,expected,algorithm,threads,trial,result,wall_s,read_s,parse_s,build_s,close_s,check_s,dtor_s,error
hamming-quadratic.17.ground.smt2,,par_async,4,0,unsat,1.207248,0.062650,0.462330,0.414220,0.057720,0.000000,0.003110,
hamming-quadratic.17.ground.smt2,,par_async,8,0,unsat,1.642289,0.057390,0.811390,0.490590,0.056090,0.000000,0.010220,
hamming-quadratic.17.ground.smt2,,par_async,16,0,unsat,1.179064,0.057280,0.453500,0.379250,0.042050,0.000000,0.024830,
hamming-quadratic.17.ground.smt2,,par_async,32,0,unsat,1.292327,0.056690,0.518150,0.406000,0.041830,0.000000,0.036300,
hamming-quadratic.17.ground.smt2,,par_async,64,0,unsat,1.249736,0.058810,0.449650,0.414340,0.054220,0.000000,0.068600,
hamming-quadratic.17.ground.smt2,,par_async,128,0,unsat,1.678018,0.057150,0.532360,0.712720,0.068130,0.000000,0.116460,
hamming-quadratic.17.ground.smt2,,par_async,144,0,unsat,1.575008,0.070780,0.648050,0.486910,0.061590,0.000000,0.108530,
hamming-quadratic.18.ground.smt2,,nelson_topo_iter,1,0,unsat,1.242146,0.077080,0.469070,0.453450,0.026430,0.000000,0.002880,
hamming-quadratic.18.ground.smt2,,nelson_simple,1,0,unsat,1.531588,0.076710,0.622000,0.548760,0.048380,0.000000,0.004250,
hamming-quadratic.18.ground.smt2,,par_async,1,0,unsat,1.753147,0.078860,0.722900,0.542250,0.175120,0.000000,0.002180,
hamming-quadratic.18.ground.smt2,,par_async,2,0,unsat,1.287765,0.077070,0.459410,0.427140,0.106920,0.000000,0.002550,
hamming-quadratic.18.ground.smt2,,par_async,4,0,unsat,1.832616,0.076710,0.869490,0.555490,0.104850,0.000000,0.005370,
hamming-quadratic.18.ground.smt2,,par_async,8,0,unsat,1.379348,0.078620,0.530340,0.462610,0.080670,0.000000,0.012040,
hamming-quadratic.18.ground.smt2,,par_async,16,0,unsat,1.395677,0.076650,0.537330,0.473780,0.072290,0.000000,0.024180,
hamming-quadratic.18.ground.smt2,,par_async,32,0,unsat,1.825991,0.100730,0.867750,0.528270,0.073470,0.000000,0.041090,
hamming-quadratic.18.ground.smt2,,par_async,64,0,unsat,1.846127,0.075260,0.588990,0.752400,0.094040,0.000000,0.095990,
hamming-quadratic.18.ground.smt2,,par_async,128,0,unsat,1.706013,0.080610,0.539390,0.645900,0.101840,0.000000,0.133570,
hamming-quadratic.18.ground.smt2,,par_async,144,0,unsat,1.596764,0.077150,0.593810,0.499000,0.086240,0.000000,0.134860,
hamming-quadratic.19.ground.smt2,,nelson_topo_iter,1,0,unsat,1.481614,0.067440,0.608370,0.523450,0.042970,0.000000,0.003480,
hamming-quadratic.19.ground.smt2,,nelson_simple,1,0,unsat,1.790967,0.061900,0.878690,0.554320,0.049290,0.000000,0.003570,
hamming-quadratic.19.ground.smt2,,par_async,1,0,unsat,1.400274,0.059980,0.514630,0.462720,0.130590,0.000000,0.001390,
hamming-quadratic.19.ground.smt2,,par_async,2,0,unsat,1.374166,0.060710,0.508320,0.472280,0.103050,0.000000,0.002090,
hamming-quadratic.19.ground.smt2,,par_async,4,0,unsat,1.822883,0.088130,0.863360,0.516090,0.105420,0.000000,0.004490,
hamming-quadratic.19.ground.smt2,,par_async,8,0,unsat,1.645381,0.062400,0.710190,0.529570,0.088580,0.000000,0.010380,
hamming-quadratic.19.ground.smt2,,par_async,16,0,unsat,1.813479,0.075980,0.867150,0.523600,0.083150,0.000000,0.023310,
hamming-quadratic.19.ground.smt2,,par_async,32,0,unsat,1.502076,0.060320,0.591270,0.507380,0.077370,0.000000,0.040400,
hamming-quadratic.19.ground.smt2,,par_async,64,0,unsat,1.544247,0.058910,0.566360,0.523570,0.088260,0.000000,0.078310,
hamming-quadratic.19.ground.smt2,,par_async,128,0,unsat,1.592981,0.061180,0.621290,0.496090,0.080270,0.000000,0.114280,
hamming-quadratic.19.ground.smt2,,par_async,144,0,unsat,1.566532,0.058830,0.591190,0.496550,0.081010,0.000000,0.116380,
hamming-quadratic.2.ground.smt2,,nelson_topo_iter,1,0,unsat,1.803425,0.095640,0.763860,0.616750,0.050800,0.000000,0.002990,
hamming-quadratic.2.ground.smt2,,nelson_simple,1,0,unsat,1.768669,0.082990,0.720980,0.626330,0.054720,0.000000,0.004250,
hamming-quadratic.2.ground.smt2,,par_async,1,0,unsat,1.496363,0.084130,0.541760,0.496820,0.100580,0.000000,0.001630,
hamming-quadratic.2.ground.smt2,,par_async,2,0,unsat,1.495130,0.084330,0.541410,0.499490,0.099940,0.000000,0.004430,
hamming-quadratic.2.ground.smt2,,par_async,4,0,unsat,1.465643,0.082030,0.533540,0.500680,0.070870,0.000000,0.004670,
hamming-quadratic.2.ground.smt2,,par_async,8,0,unsat,1.457286,0.075670,0.526470,0.509850,0.060920,0.000000,0.012060,
hamming-quadratic.2.ground.smt2,,par_async,16,0,unsat,2.074185,0.116920,0.973410,0.595400,0.065840,0.000000,0.036160,
hamming-quadratic.2.ground.smt2,,par_async,32,0,unsat,1.548688,0.085170,0.564670,0.509560,0.048190,0.000000,0.045190,
hamming-quadratic.2.ground.smt2,,par_async,64,0,unsat,1.697319,0.087240,0.625010,0.562390,0.065440,0.000000,0.092200,
hamming-quadratic.2.ground.smt2,,par_async,128,0,unsat,1.974680,0.088160,0.776260,0.631750,0.075450,0.000000,0.140650,
hamming-quadratic.2.ground.smt2,,par_async,144,0,unsat,1.878767,0.090150,0.729680,0.603480,0.068850,0.000000,0.125840,
hamming-quadratic.20.ground.smt2,,nelson_topo_iter,1,0,unsat,1.132959,0.058860,0.437800,0.424720,0.028970,0.000000,0.002580,
hamming-quadratic.20.ground.smt2,,nelson_simple,1,0,unsat,1.247278,0.064190,0.474310,0.465150,0.044790,0.000000,0.003520,
hamming-quadratic.20.ground.smt2,,par_async,1,0,unsat,1.109894,0.058160,0.378200,0.356390,0.130260,0.000000,0.001380,
hamming-quadratic.20.ground.smt2,,par_async,2,0,unsat,1.180384,0.058390,0.418120,0.414000,0.105560,0.000000,0.001750,
hamming-quadratic.20.ground.smt2,,par_async,4,0,unsat,1.290691,0.052990,0.506030,0.440680,0.100070,0.000000,0.004130,
hamming-quadratic.20.ground.smt2,,par_async,8,0,unsat,1.188969,0.055980,0.456330,0.409060,0.077270,0.000000,0.009650,
hamming-quadratic.20.ground.smt2,,par_async,16,0,unsat,1.385301,0.058090,0.573410,0.411200,0.069330,0.000000,0.023960,
hamming-quadratic.20.ground.smt2,,par_async,32,0,unsat,1.210969,0.063950,0.452050,0.400670,0.069570,0.000000,0.037930,
hamming-quadratic.20.ground.smt2,,par_async,64,0,unsat,1.755496,0.058020,0.753160,0.558890,0.094930,0.000000,0.078950,
hamming-quadratic.20.ground.smt2,,par_async,128,0,unsat,1.282281,0.062380,0.427250,0.439170,0.087530,0.000000,0.099140,
hamming-quadratic.20.ground.smt2,,par_async,144,0,unsat,1.407153,0.057560,0.546850,0.424120,0.086560,0.000000,0.118290,
hamming-quadratic.21.ground.smt2,,nelson_topo_iter,1,0,unsat,1.412454,0.080030,0.593950,0.467160,0.028450,0.000000,0.003020,
hamming-quadratic.21.ground.smt2,,nelson_simple,1,0,unsat,1.518252,0.076830,0.576540,0.565120,0.052640,0.000000,0.004040,
hamming-quadratic.21.ground.smt2,,par_async,1,0,unsat,1.702735,0.079350,0.664860,0.538380,0.174020,0.000000,0.002290,
hamming-quadratic.21.ground.smt2,,par_async,2,0,unsat,1.923577,0.114280,0.907130,0.534540,0.130190,0.000000,0.002610,
hamming-quadratic.21.ground.smt2,,par_async,4,0,unsat,1.826128,0.079710,0.839110,0.558200,0.108310,0.000000,0.005360,
hamming-quadratic.21.ground.smt2,,par_async,8,0,unsat,1.422828,0.079080,0.555800,0.467620,0.080910,0.000000,0.010390,
hamming-quadratic.21.ground.smt2,,par_async,16,0,unsat,1.466449,0.075020,0.531010,0.482790,0.073060,0.000000,0.026600,
hamming-quadratic.21.ground.smt2,,par_async,32,0,unsat,1.514715,0.082450,0.569600,0.508360,0.074040,0.000000,0.042470,
hamming-quadratic.21.ground.smt2,,par_async,64,0,unsat,1.570744,0.077450,0.584880,0.506630,0.086540,0.000000,0.086590,
hamming-quadratic.21.ground.smt2,,par_async,128,0,unsat,1.713738,0.077610,0.580870,0.600190,0.102680,0.000000,0.130660,
hamming-quadratic.21.ground.smt2,,par_async,144,0,unsat,1.742674,0.081280,0.640780,0.560520,0.089220,0.000000,0.142540,
hamming-quadratic.22.ground.smt2,,nelson_topo_iter,1,0,unsat,1.493906,0.096160,0.601620,0.505710,0.034070,0.000000,0.002700,
hamming-quadratic.22.ground.smt2,,nelson_simple,1,0,unsat,1.481755,0.086960,0.582980,0.509710,0.043210,0.000000,0.002780,
hamming-quadratic.22.ground.smt2,,par_async,1,0,unsat,1.557673,0.087770,0.584610,0.494420,0.136170,0.000000,0.001470,
hamming-quadratic.22.ground.smt2,,par_async,2,0,unsat,1.494990,0.079870,0.576210,0.484230,0.105370,0.000000,0.002120,
hamming-quadratic.22.ground.smt2,,par_async,4,0,unsat,1.524638,0.086880,0.596590,0.487050,0.091380,0.000000,0.003620,
hamming-quadratic.22.ground.smt2,,par_async,8,0,unsat,1.540163,0.088500,0.599180,0.501920,0.079770,0.000000,0.012120,
hamming-quadratic.22.ground.smt2,,par_async,16,0,unsat,1.727500,0.086780,0.724680,0.549150,0.084640,0.000000,0.024440,
hamming-quadratic.22.ground.smt2,,par_async,32,0,unsat,2.025102,0.132320,0.935000,0.552160,0.087910,0.000000,0.055270,
hamming-quadratic.22.ground.smt2,,par_async,64,0,unsat,1.620044,0.089220,0.525310,0.573800,0.085090,0.000000,0.076030,
hamming-quadratic.22.ground.smt2,,par_async,128,0,unsat,1.913535,0.080700,0.563450,0.806510,0.104710,0.000000,0.115200,
hamming-quadratic.22.ground.smt2,,par_async,144,0,unsat,1.638533,0.089980,0.523080,0.561910,0.088920,0.000000,0.121880,
hamming-quadratic.23.ground.smt2,,nelson_topo_iter,1,0,unsat,1.209417,0.063050,0.479100,0.428820,0.036020,0.000000,0.002290,
hamming-quadratic.23.ground.smt2,,nelson_simple,1,0,unsat,1.641768,0.058040,0.805390,0.517480,0.040270,0.000000,0.003310,
hamming-quadratic.23.ground.smt2,,par_async,1,0,unsat,1.150484,0.059390,0.423350,0.371740,0.081990,0.000000,0.001270,
hamming-quadratic.23.ground.smt2,,par_async,2,0,unsat,1.224763,0.057630,0.480720,0.414090,0.064410,0.000000,0.001690,
hamming-quadratic.23.ground.smt2,,par_async,4,0,unsat,1.659023,0.055890,0.818620,0.493000,0.068180,0.000000,0.004190,
hamming-quadratic.23.ground.smt2,,par_async,8,0,unsat,1.127421,0.058260,0.426050,0.377860,0.047790,0.000000,0.008570,
hamming-quadratic.23.ground.smt2,,par_async,16,0,unsat,1.257529,0.057500,0.517650,0.411380,0.043630,0.000000,0.020140,
hamming-quadratic.23.ground.smt2,,par_async,32,0,unsat,1.721175,0.071440,0.814010,0.479030,0.048880,0.000000,0.033190,
hamming-quadratic.23.ground.smt2,,par_async,64,0,unsat,1.329731,0.063730,0.497110,0.436660,0.049060,0.000000,0.075340,
hamming-quadratic.23.ground.smt2,,par_async,128,0,unsat,1.315807,0.057940,0.446110,0.446560,0.060990,0.000000,0.102550,
hamming-quadratic.23.ground.smt2,,par_async,144,0,unsat,1.645514,0.058520,0.526960,0.657520,0.074950,0.000000,0.117160,
hamming-quadratic.24.ground.smt2,,nelson_topo_iter,1,0,unsat,1.648757,0.098230,0.704660,0.572120,0.043130,0.000000,0.003940,
hamming-quadratic.24.ground.smt2,,nelson_simple,1,0,unsat,1.340717,0.078490,0.512590,0.494330,0.033710,0.000000,0.002980,
hamming-quadratic.24.ground.smt2,,par_async,1,0,unsat,1.922118,0.102550,0.895600,0.525160,0.169950,0.000000,0.002230,
hamming-quadratic.24.ground.smt2,,par_async,2,0,unsat,1.861616,0.077920,0.881820,0.544340,0.128100,0.000000,0.002860,
hamming-quadratic.24.ground.smt2,,par_async,4,0,unsat,1.549112,0.076360,0.624490,0.516580,0.103180,0.000000,0.004880,
hamming-quadratic.24.ground.smt2,,par_async,8,0,unsat,1.573928,0.078310,0.668360,0.505550,0.087430,0.000000,0.010630,
hamming-quadratic.24.ground.smt2,,par_async,16,0,unsat,1.750420,0.076480,0.774250,0.535510,0.079830,0.000000,0.023180,
hamming-quadratic.24.ground.smt2,,par_async,32,0,unsat,1.423103,0.081360,0.542270,0.465960,0.064570,0.000000,0.038660,
hamming-quadratic.24.ground.smt2,,par_async,64,0,unsat,1.422715,0.077460,0.489890,0.466990,0.078830,0.000000,0.091140,
hamming-quadratic.24.ground.smt2,,par_async,128,0,unsat,1.812433,0.096130,0.798740,0.494880,0.080140,0.000000,0.128340,
hamming-quadratic.24.ground.smt2,,par_async,144,0,unsat,1.673288,0.084800,0.633860,0.507380,0.082960,0.000000,0.149060,
hamming-quadratic.25.ground.smt2,,nelson_topo_iter,1,0,unsat,1.528779,0.083860,0.638420,0.539210,0.035770,0.000000,0.003980,
hamming-quadratic.25.ground.smt2,,nelson_simple,1,0,unsat,1.258328,0.086750,0.464470,0.444840,0.038600,0.000000,0.002890,
hamming-quadratic.25.ground.smt2,,par_async,1,0,unsat,1.423946,0.075690,0.535500,0.453940,0.132020,0.000000,0.001590,
hamming-quadratic.25.ground.smt2,,par_async,2,0,unsat,1.377014,0.074470,0.511530,0.468970,0.106730,0.000000,0.002170,
hamming-quadratic.25.ground.smt2,,par_async,4,0,unsat,1.277159,0.076130,0.461810,0.431540,0.090700,0.000000,0.004490,
hamming-quadratic.25.ground.smt2,,par_async,8,0,unsat,1.591368,0.074300,0.684360,0.514820,0.088640,0.000000,0.011520,
hamming-quadratic.25.ground.smt2,,par_async,16,0,unsat,1.833150,0.076950,0.887060,0.532060,0.080620,0.000000,0.031940,
hamming-quadratic.25.ground.smt2,,par_async,32,0,unsat,1.501811,0.075380,0.575390,0.513580,0.075920,0.000000,0.040850,
hamming-quadratic.25.ground.smt2,,par_async,64,0,unsat,1.495869,0.075010,0.558960,0.469900,0.078480,0.000000,0.097070,
hamming-quadratic.25.ground.smt2,,par_async,128,0,unsat,1.819129,0.075750,0.566280,0.746990,0.099820,0.000000,0.121040,
hamming-quadratic.25.ground.smt2,,par_async,144,0,unsat,1.465515,0.076000,0.477310,0.489790,0.086420,0.000000,0.126660,
hamming-quadratic.3.ground.smt2,,nelson_topo_iter,1,0,unsat,1.072230,0.061450,0.417090,0.372530,0.033290,0.000000,0.002550,
hamming-quadratic.3.ground.smt2,,nelson_simple,1,0,unsat,1.052000,0.065050,0.378810,0.375150,0.043680,0.000000,0.002590,
hamming-quadratic.3.ground.smt2,,par_async,1,0,unsat,1.195082,0.057400,0.407410,0.417930,0.129010,0.000000,0.001400,
hamming-quadratic.3.ground.smt2,,par_async,2,0,unsat,1.617524,0.059280,0.736700,0.499400,0.127840,0.000000,0.002770,
hamming-quadratic.3.ground.smt2,,par_async,4,0,unsat,1.593628,0.080830,0.751040,0.467120,0.102100,0.000000,0.004080,
hamming-quadratic.3.ground.smt2,,par_async,8,0,unsat,1.225887,0.059690,0.477380,0.418000,0.076200,0.000000,0.008940,
hamming-quadratic.3.ground.smt2,,par_async,16,0,unsat,1.415850,0.058110,0.555230,0.443050,0.079280,0.000000,0.022370,
hamming-quadratic.3.ground.smt2,,par_async,32,0,unsat,1.230873,0.063820,0.479240,0.399790,0.066320,0.000000,0.035260,
hamming-quadratic.3.ground.smt2,,par_async,64,0,unsat,1.667030,0.063570,0.766710,0.486290,0.083420,0.000000,0.075790,
hamming-quadratic.3.ground.smt2,,par_async,128,0,unsat,1.357479,0.064220,0.438740,0.482750,0.099610,0.000000,0.098910,
hamming-quadratic.3.ground.smt2,,par_async,144,0,unsat,1.433710,0.066000,0.530890,0.436550,0.090710,0.000000,0.128280,
hamming-quadratic.4.ground.smt2,,nelson_topo_iter,1,0,unsat,0.955178,0.045820,0.391330,0.341940,0.019920,0.000000,0.002330,
hamming-quadratic.4.ground.smt2,,nelson_simple,1,0,unsat,0.833199,0.040870,0.304840,0.313210,0.019160,0.000000,0.002390,
hamming-quadratic.4.ground.smt2,,par_async,1,0,unsat,1.022516,0.051850,0.341610,0.362190,0.110810,0.000000,0.001340,
hamming-quadratic.4.ground.smt2,,par_async,2,0,unsat,0.991161,0.045770,0.346970,0.357930,0.084940,0.000000,0.002320,
hamming-quadratic.4.ground.smt2,,par_async,4,0,unsat,1.024984,0.046770,0.395470,0.357380,0.067520,0.000000,0.003910,
hamming-quadratic.4.ground.smt2,,par_async,8,0,unsat,0.960249,0.042980,0.329710,0.360220,0.063670,0.000000,0.009270,
hamming-quadratic.4.ground.smt2,,par_async,16,0,unsat,0.913540,0.041180,0.323620,0.316310,0.054330,0.000000,0.021570,
hamming-quadratic.4.ground.smt2,,par_async,32,0,unsat,1.009544,0.045540,0.345740,0.363380,0.055880,0.000000,0.042230,
hamming-quadratic.4.ground.smt2,,par_async,64,0,unsat,1.048995,0.045480,0.351900,0.358720,0.057240,0.000000,0.077700,
hamming-quadratic.4.ground.smt2,,par_async,128,0,unsat,1.116281,0.047370,0.370240,0.372790,0.068790,0.000000,0.110910,
hamming-quadratic.4.ground.smt2,,par_async,144,0,unsat,1.161003,0.047960,0.390390,0.398680,0.074510,0.000000,0.102310,
hamming-quadratic.5.ground.smt2,,nelson_topo_iter,1,0,unsat,1.802747,0.086360,0.751480,0.625080,0.067760,0.000000,0.003150,
hamming-quadratic.5.ground.smt2,,nelson_simple,1,0,unsat,1.693259,0.080570,0.645810,0.624790,0.055440,0.000000,0.004480,
hamming-quadratic.5.ground.smt2,,par_async,1,0,unsat,2.098893,0.097340,0.989220,0.598320,0.140930,0.000000,0.002210,
hamming-quadratic.5.ground.smt2,,par_async,2,0,unsat,1.461659,0.080650,0.531760,0.492030,0.085680,0.000000,0.002280,
hamming-quadratic.5.ground.smt2,,par_async,4,0,unsat,1.472860,0.079280,0.555450,0.496700,0.071090,0.000000,0.004280,
hamming-quadratic.5.ground.smt2,,par_async,8,0,unsat,2.015043,0.110960,0.964480,0.589310,0.066950,0.000000,0.012210,
hamming-quadratic.5.ground.smt2,,par_async,16,0,unsat,1.487896,0.082430,0.560450,0.504220,0.054330,0.000000,0.024010,
hamming-quadratic.5.ground.smt2,,par_async,32,0,unsat,2.052014,0.115960,0.960370,0.588000,0.062140,0.000000,0.043790,
hamming-quadratic.5.ground.smt2,,par_async,64,0,unsat,1.612382,0.079290,0.561370,0.540470,0.066260,0.000000,0.096950,
hamming-quadratic.5.ground.smt2,,par_async,128,0,unsat,1.951349,0.081600,0.631270,0.773620,0.075460,0.000000,0.122930,
hamming-quadratic.5.ground.smt2,,par_async,144,0,unsat,1.734460,0.087810,0.519080,0.659700,0.073930,0.000000,0.141520,
hamming-quadratic.6.ground.smt2,,nelson_topo_iter,1,0,unsat,1.303632,0.052750,0.535730,0.471870,0.045240,0.000000,0.003670,
hamming-quadratic.6.ground.smt2,,nelson_simple,1,0,unsat,1.166037,0.055370,0.420790,0.445050,0.051400,0.000000,0.002770,
hamming-quadratic.6.ground.smt2,,par_async,1,0,unsat,1.487111,0.053880,0.565890,0.475240,0.195530,0.000000,0.001950,
hamming-quadratic.6.ground.smt2,,par_async,2,0,unsat,1.374971,0.055650,0.516180,0.466250,0.142180,0.000000,0.002550,
hamming-quadratic.6.ground.smt2,,par_async,4,0,unsat,1.222244,0.052420,0.462520,0.416050,0.094480,0.000000,0.004370,
hamming-quadratic.6.ground.smt2,,par_async,8,0,unsat,1.603101,0.053580,0.745940,0.505440,0.098060,0.000000,0.010300,
hamming-quadratic.6.ground.smt2,,par_async,16,0,unsat,1.144085,0.054950,0.418050,0.377010,0.076870,0.000000,0.024320,
hamming-quadratic.6.ground.smt2,,par_async,32,0,unsat,1.219180,0.051850,0.440210,0.426370,0.073120,0.000000,0.042030,
hamming-quadratic.6.ground.smt2,,par_async,64,0,unsat,1.438072,0.051350,0.554160,0.473140,0.088900,0.000000,0.079460,
hamming-quadratic.6.ground.smt2,,par_async,128,0,unsat,1.611158,0.054140,0.483100,0.652710,0.113020,0.000000,0.120220,
hamming-quadratic.6.ground.smt2,,par_async,144,0,unsat,1.349905,0.054010,0.462320,0.431430,0.090480,0.000000,0.131540,
hamming-quadratic.7.ground.smt2,,nelson_topo_iter,1,0,unsat,1.162077,0.053910,0.465820,0.420990,0.033770,0.000000,0.002680,
hamming-quadratic.7.ground.smt2,,nelson_simple,1,0,unsat,1.578180,0.053590,0.746890,0.518660,0.060940,0.000000,0.003790,
hamming-quadratic.7.ground.smt2,,par_async,1,0,unsat,1.141914,0.054570,0.380260,0.373320,0.142920,0.000000,0.001420,
hamming-quadratic.7.ground.smt2,,par_async,2,0,unsat,1.186351,0.052930,0.403550,0.432430,0.108960,0.000000,0.002150,
hamming-quadratic.7.ground.smt2,,par_async,4,0,unsat,1.164732,0.048410,0.428690,0.399850,0.096200,0.000000,0.004660,
hamming-quadratic.7.ground.smt2,,par_async,8,0,unsat,1.067137,0.049420,0.361530,0.376080,0.082840,0.000000,0.010450,
hamming-quadratic.7.ground.smt2,,par_async,16,0,unsat,1.167863,0.049630,0.374610,0.379150,0.077210,0.000000,0.023880,
hamming-quadratic.7.ground.smt2,,par_async,32,0,unsat,1.238576,0.058960,0.452250,0.421300,0.081620,0.000000,0.036720,
hamming-quadratic.7.ground.smt2,,par_async,64,0,unsat,1.777961,0.065830,0.747630,0.508570,0.102510,0.000000,0.097160,
hamming-quadratic.7.ground.smt2,,par_async,128,0,unsat,1.428681,0.060990,0.452390,0.508680,0.106500,0.000000,0.114450,
hamming-quadratic.7.ground.smt2,,par_async,144,0,unsat,1.341161,0.053740,0.436780,0.453390,0.092420,0.000000,0.127200,
hamming-quadratic.8.ground.smt2,,nelson_topo_iter,1,0,unsat,1.409834,0.080980,0.503930,0.496340,0.069180,0.000000,0.003090,
hamming-quadratic.8.ground.smt2,,nelson_simple,1,0,unsat,1.985464,0.083930,0.969840,0.608110,0.056860,0.000000,0.004380,
hamming-quadratic.8.ground.smt2,,par_async,1,0,unsat,2.043890,0.079790,0.972930,0.590680,0.144620,0.000000,0.002250,
hamming-quadratic.8.ground.smt2,,par_async,2,0,unsat,2.001368,0.101870,0.954130,0.575000,0.103770,0.000000,0.003010,
hamming-quadratic.8.ground.smt2,,par_async,4,0,unsat,1.975679,0.104760,0.951300,0.574430,0.082770,0.000000,0.005180,
hamming-quadratic.8.ground.smt2,,par_async,8,0,unsat,1.987878,0.093090,0.983720,0.568400,0.067620,0.000000,0.012960,
hamming-quadratic.8.ground.smt2,,par_async,16,0,unsat,1.987724,0.085070,0.965670,0.578470,0.066340,0.000000,0.027690,
hamming-quadratic.8.ground.smt2,,par_async,32,0,unsat,2.040343,0.079490,0.991390,0.581070,0.063970,0.000000,0.046230,
hamming-quadratic.8.ground.smt2,,par_async,64,0,unsat,2.001655,0.094630,0.952460,0.538840,0.065010,0.000000,0.094020,
hamming-quadratic.8.ground.smt2,,par_async,128,0,unsat,2.181954,0.089850,0.803120,0.840950,0.077440,0.000000,0.124870,
hamming-quadratic.8.ground.smt2,,par_async,144,0,unsat,1.930986,0.085430,0.574530,0.821390,0.081190,0.000000,0.127910,
hamming-quadratic.9.ground.smt2,,nelson_topo_iter,1,0,unsat,1.131112,0.077530,0.420120,0.395020,0.036540,0.000000,0.004840,
hamming-quadratic.9.ground.smt2,,nelson_simple,1,0,unsat,1.233565,0.083330,0.458000,0.436610,0.054550,0.000000,0.002570,
hamming-quadratic.9.ground.smt2,,par_async,1,0,unsat,1.781623,0.082240,0.806400,0.498200,0.192650,0.000000,0.001930,
hamming-quadratic.9.ground.smt2,,par_async,2,0,unsat,1.271507,0.078080,0.470950,0.416850,0.112230,0.000000,0.002170,
hamming-quadratic.9.ground.smt2,,par_async,4,0,unsat,1.691016,0.112710,0.787700,0.474600,0.111420,0.000000,0.004010,
hamming-quadratic.9.ground.smt2,,par_async,8,0,unsat,1.278486,0.078390,0.487140,0.423330,0.084320,0.000000,0.009590,
hamming-quadratic.9.ground.smt2,,par_async,16,0,unsat,1.763749,0.098000,0.799640,0.482230,0.088150,0.000000,0.021780,
hamming-quadratic.9.ground.smt2,,par_async,32,0,unsat,1.291708,0.084090,0.484910,0.419280,0.074440,0.000000,0.033380,
hamming-quadratic.9.ground.smt2,,par_async,64,0,unsat,1.303639,0.076220,0.435320,0.425860,0.092310,0.000000,0.085670,
hamming-quadratic.9.ground.smt2,,par_async,128,0,unsat,1.448060,0.081370,0.501970,0.465900,0.087420,0.000000,0.119310,
hamming-quadratic.9.ground.smt2,,par_async,144,0,unsat,1.691458,0.081620,0.509440,0.694420,0.106610,0.000000,0.118720,
hamming-rearrangement.0.ground.smt2,,nelson_topo_iter,1,0,unsat,1.233742,0.066950,0.508150,0.422390,0.048240,0.000000,0.003100,
hamming-rearrangement.0.ground.smt2,,nelson_simple,1,0,unsat,1.103505,0.062170,0.426160,0.402860,0.033430,0.000000,0.002320,
hamming-rearrangement.0.ground.smt2,,par_async,1,0,unsat,1.379331,0.061340,0.573560,0.424650,0.133030,0.000000,0.001790,
hamming-rearrangement.0.ground.smt2,,par_async,2,0,unsat,1.108976,0.057640,0.394970,0.395570,0.081850,0.000000,0.001900,
hamming-rearrangement.0.ground.smt2,,par_async,4,0,unsat,1.261030,0.057920,0.515670,0.417800,0.082110,0.000000,0.003910,
hamming-rearrangement.0.ground.smt2,,par_async,8,0,unsat,1.033050,0.056120,0.368730,0.352850,0.061970,0.000000,0.008230,
hamming-rearrangement.0.ground.smt2,,par_async,16,0,unsat,1.058363,0.061050,0.388520,0.347230,0.055770,0.000000,0.020050,
hamming-rearrangement.0.ground.smt2,,par_async,32,0,unsat,1.115460,0.058070,0.388390,0.400260,0.057310,0.000000,0.032950,
hamming-rearrangement.0.ground.smt2,,par_async,64,0,unsat,1.259680,0.060720,0.473400,0.411680,0.065930,0.000000,0.062940,
hamming-rearrangement.0.ground.smt2,,par_async,128,0,unsat,1.210788,0.060640,0.392690,0.408520,0.071880,0.000000,0.106980,
hamming-rearrangement.0.ground.smt2,,par_async,144,0,unsat,1.341982,0.061810,0.477260,0.450130,0.073270,0.000000,0.109170,
hamming-rearrangement.1.ground.smt2,,nelson_topo_iter,1,0,unsat,1.409315,0.080820,0.510380,0.499880,0.075660,0.000000,0.003600,
hamming-rearrangement.1.ground.smt2,,nelson_simple,1,0,unsat,1.982928,0.116180,0.921720,0.626670,0.064120,0.000000,0.005150,
hamming-rearrangement.1.ground.smt2,,par_async,1,0,unsat,2.096390,0.109480,0.935180,0.584840,0.222200,0.000000,0.002640,
hamming-rearrangement.1.ground.smt2,,par_async,2,0,unsat,1.419961,0.080420,0.500210,0.479980,0.121970,0.000000,0.001520,
hamming-rearrangement.1.ground.smt2,,par_async,4,0,unsat,1.976971,0.112890,0.921740,0.578350,0.121070,0.000000,0.001420,
hamming-rearrangement.1.ground.smt2,,par_async,8,0,unsat,1.974047,0.108400,0.934580,0.573580,0.104420,0.000000,0.001910,
hamming-rearrangement.1.ground.smt2,,par_async,16,0,unsat,1.955094,0.090750,0.942400,0.580640,0.091700,0.000000,0.002090,
hamming-rearrangement.1.ground.smt2,,par_async,32,0,unsat,1.883438,0.079930,0.870060,0.597450,0.097650,0.000000,0.002010,
hamming-rearrangement.1.ground.smt2,,par_async,64,0,unsat,1.718023,0.077870,0.657470,0.613100,0.118850,0.000000,0.003230,
hamming-rearrangement.1.ground.smt2,,par_async,128,0,unsat,1.543618,0.079950,0.529770,0.583080,0.116280,0.000000,0.003030,
hamming-rearrangement.1.ground.smt2,,par_async,144,0,unsat,1.555866,0.080350,0.519510,0.587230,0.128210,0.000000,0.003180,
