file,expected,threads,trial,result,wall_s,read_s,parse_s,build_s,close_s,check_s,dtor_s,error
demo.68.ground.smt2,,64,3,unsat,1.379737,0.021260,0.443240,0.595260,0.099970,0.000000,0.018500,
demo.68.ground.smt2,,64,4,unsat,1.374792,0.021310,0.442360,0.585290,0.100990,0.000000,0.021090,
demo.68.ground.smt2,,128,0,unsat,1.503432,0.023420,0.447800,0.657030,0.138220,0.000000,0.023860,
demo.68.ground.smt2,,128,1,unsat,1.505745,0.021180,0.439230,0.665680,0.139490,0.000000,0.024580,
demo.68.ground.smt2,,128,2,unsat,1.564527,0.022930,0.442390,0.674130,0.184300,0.000000,0.024300,
demo.68.ground.smt2,,128,3,unsat,1.563429,0.022680,0.443950,0.704060,0.141450,0.000000,0.027790,
demo.68.ground.smt2,,128,4,unsat,1.504692,0.023280,0.443330,0.653690,0.134210,0.000000,0.028370,
demo.69.ground.smt2,,1,0,unsat,1.081512,0.013990,0.290290,0.341710,0.335330,0.000000,0.002030,
demo.69.ground.smt2,,1,1,unsat,1.065042,0.011880,0.287290,0.339850,0.326310,0.000000,0.002130,
demo.69.ground.smt2,,1,2,unsat,1.064495,0.012830,0.292870,0.338290,0.319510,0.000000,0.002160,
demo.69.ground.smt2,,1,3,unsat,1.137750,0.012580,0.288640,0.350520,0.385340,0.000000,0.002170,
demo.69.ground.smt2,,1,4,unsat,1.047571,0.012680,0.291260,0.328050,0.316530,0.000000,0.002070,
demo.69.ground.smt2,,2,0,unsat,0.969495,0.012830,0.289580,0.332370,0.227460,0.000000,0.007330,
demo.69.ground.smt2,,2,1,unsat,0.961453,0.012600,0.290780,0.317780,0.233960,0.000000,0.007750,
demo.69.ground.smt2,,2,2,unsat,0.955723,0.012580,0.286710,0.318970,0.230050,0.000000,0.007280,
demo.69.ground.smt2,,2,3,unsat,0.985029,0.012810,0.287400,0.335740,0.240710,0.000000,0.007680,
demo.69.ground.smt2,,2,4,unsat,0.972024,0.012770,0.291870,0.327460,0.229890,0.000000,0.007630,
demo.69.ground.smt2,,4,0,unsat,0.858817,0.012070,0.289480,0.318290,0.130340,0.000000,0.008570,
demo.69.ground.smt2,,4,1,unsat,0.861681,0.012460,0.290050,0.314290,0.135560,0.000000,0.008730,
demo.69.ground.smt2,,4,2,unsat,0.849365,0.012580,0.286420,0.309950,0.130540,0.000000,0.009140,
demo.69.ground.smt2,,4,3,unsat,0.858204,0.011880,0.290550,0.313470,0.133900,0.000000,0.008580,
demo.69.ground.smt2,,4,4,unsat,0.864966,0.012490,0.289100,0.316060,0.136980,0.000000,0.008610,
demo.69.ground.smt2,,8,0,unsat,0.822348,0.012930,0.290100,0.321500,0.085880,0.000000,0.009000,
demo.69.ground.smt2,,8,1,unsat,0.826334,0.012360,0.292770,0.322220,0.086180,0.000000,0.010170,
demo.69.ground.smt2,,8,2,unsat,0.816058,0.013320,0.290260,0.323600,0.080960,0.000000,0.008590,
demo.69.ground.smt2,,8,3,unsat,0.814108,0.013060,0.289190,0.315960,0.084780,0.000000,0.009940,
demo.69.ground.smt2,,8,4,unsat,0.812336,0.012460,0.287280,0.316120,0.086150,0.000000,0.010340,
demo.69.ground.smt2,,16,0,unsat,0.830779,0.012750,0.293370,0.349720,0.061870,0.000000,0.009910,
demo.69.ground.smt2,,16,1,unsat,0.817015,0.012560,0.293070,0.335500,0.063280,0.000000,0.009590,
demo.69.ground.smt2,,16,2,unsat,0.830664,0.012420,0.292860,0.346800,0.062130,0.000000,0.010350,
demo.69.ground.smt2,,16,3,unsat,0.820762,0.013290,0.297100,0.337270,0.059240,0.000000,0.009220,
demo.69.ground.smt2,,16,4,unsat,0.828127,0.012970,0.296350,0.347990,0.061270,0.000000,0.009490,
demo.69.ground.smt2,,32,0,unsat,0.811028,0.013270,0.292600,0.334810,0.054480,0.000000,0.010440,
demo.69.ground.smt2,,32,1,unsat,0.808883,0.013680,0.288830,0.338690,0.051490,0.000000,0.010300,
demo.69.ground.smt2,,32,2,unsat,0.827450,0.013030,0.287260,0.355590,0.053320,0.000000,0.010010,
demo.69.ground.smt2,,32,3,unsat,0.818148,0.013620,0.287670,0.350400,0.050390,0.000000,0.010420,
demo.69.ground.smt2,,32,4,unsat,0.828539,0.012740,0.292550,0.353400,0.051000,0.000000,0.010300,
demo.69.ground.smt2,,64,0,unsat,0.830026,0.012530,0.292180,0.348200,0.051330,0.000000,0.013610,
demo.69.ground.smt2,,64,1,unsat,0.845842,0.013760,0.290220,0.356070,0.059420,0.000000,0.013170,
demo.69.ground.smt2,,64,2,unsat,0.868158,0.013320,0.288740,0.385010,0.051530,0.000000,0.013910,
demo.69.ground.smt2,,64,3,unsat,0.881059,0.013350,0.294680,0.393650,0.051010,0.000000,0.012990,
demo.69.ground.smt2,,64,4,unsat,0.901548,0.013390,0.293530,0.408480,0.054500,0.000000,0.013730,
demo.69.ground.smt2,,128,0,unsat,1.064413,0.014750,0.288320,0.453010,0.155850,0.000000,0.016030,
demo.69.ground.smt2,,128,1,unsat,1.085790,0.015850,0.290370,0.492530,0.135620,0.000000,0.015370,
demo.69.ground.smt2,,128,2,unsat,1.070500,0.015060,0.292750,0.507400,0.102090,0.000000,0.015650,
demo.69.ground.smt2,,128,3,unsat,1.118120,0.015220,0.293350,0.516000,0.137820,0.000000,0.015340,
demo.69.ground.smt2,,128,4,unsat,1.107354,0.015850,0.296510,0.497380,0.144220,0.000000,0.015260,
demo.70.ground.smt2,,1,0,unsat,1.151856,0.014150,0.271290,0.387810,0.375160,0.000000,0.002110,
demo.70.ground.smt2,,1,1,unsat,1.174982,0.012050,0.271720,0.385960,0.402790,0.000000,0.002190,
demo.70.ground.smt2,,1,2,unsat,1.223254,0.011530,0.270200,0.405970,0.431990,0.000000,0.002200,
demo.70.ground.smt2,,1,3,unsat,1.196262,0.012810,0.271020,0.397740,0.410490,0.000000,0.002110,
demo.70.ground.smt2,,1,4,unsat,1.207152,0.011920,0.269220,0.391180,0.430560,0.000000,0.002430,
demo.70.ground.smt2,,2,0,unsat,0.994755,0.011200,0.271100,0.372300,0.231480,0.000000,0.007590,
demo.70.ground.smt2,,2,1,unsat,0.971876,0.011760,0.271930,0.356540,0.223760,0.000000,0.007250,
demo.70.ground.smt2,,2,2,unsat,0.989803,0.010650,0.269050,0.368350,0.233400,0.000000,0.007480,
demo.70.ground.smt2,,2,3,unsat,0.975803,0.011910,0.269840,0.356920,0.228170,0.000000,0.007780,
demo.70.ground.smt2,,2,4,unsat,0.956158,0.011970,0.266040,0.339050,0.229110,0.000000,0.007910,
demo.70.ground.smt2,,4,0,unsat,0.888450,0.012670,0.270380,0.355110,0.139390,0.000000,0.009520,
demo.70.ground.smt2,,4,1,unsat,0.890769,0.012140,0.271730,0.363680,0.133810,0.000000,0.008760,
demo.70.ground.smt2,,4,2,unsat,0.853477,0.011720,0.267750,0.334560,0.130760,0.000000,0.008180,
demo.70.ground.smt2,,4,3,unsat,0.866467,0.011660,0.272040,0.340340,0.133850,0.000000,0.008430,
demo.70.ground.smt2,,4,4,unsat,0.860861,0.011890,0.271760,0.341480,0.126820,0.000000,0.008940,
demo.70.ground.smt2,,8,0,unsat,0.811480,0.012730,0.269410,0.339710,0.078870,0.000000,0.009060,
demo.70.ground.smt2,,8,1,unsat,0.784743,0.012300,0.265030,0.321160,0.076680,0.000000,0.009160,
demo.70.ground.smt2,,8,2,unsat,0.790176,0.012030,0.268730,0.323060,0.077720,0.000000,0.009200,
demo.70.ground.smt2,,8,3,unsat,0.790631,0.011170,0.270250,0.323630,0.074570,0.000000,0.009600,
demo.70.ground.smt2,,8,4,unsat,0.800112,0.011580,0.272120,0.329460,0.077570,0.000000,0.009180,
demo.70.ground.smt2,,16,0,unsat,0.785174,0.012360,0.269270,0.337900,0.055070,0.000000,0.009260,
demo.70.ground.smt2,,16,1,unsat,0.788920,0.012020,0.270490,0.338620,0.053500,0.000000,0.009920,
demo.70.ground.smt2,,16,2,unsat,0.772639,0.011170,0.268990,0.328940,0.052910,0.000000,0.008770,
demo.70.ground.smt2,,16,3,unsat,0.791685,0.011280,0.273350,0.343840,0.053350,0.000000,0.008760,
demo.70.ground.smt2,,16,4,unsat,0.783730,0.011440,0.270350,0.340390,0.052010,0.000000,0.008630,
demo.70.ground.smt2,,32,0,unsat,0.780023,0.012150,0.270440,0.339350,0.043040,0.000000,0.010620,
demo.70.ground.smt2,,32,1,unsat,0.782185,0.011320,0.271360,0.336660,0.045410,0.000000,0.010300,
demo.70.ground.smt2,,32,2,unsat,0.779665,0.012300,0.272850,0.339370,0.039820,0.000000,0.010230,
demo.70.ground.smt2,,32,3,unsat,0.756965,0.011210,0.265750,0.322520,0.044150,0.000000,0.010080,
demo.70.ground.smt2,,32,4,unsat,0.780407,0.011940,0.271110,0.345230,0.038720,0.000000,0.010280,
demo.70.ground.smt2,,64,0,unsat,0.815860,0.012340,0.268910,0.368030,0.042960,0.000000,0.011820,
demo.70.ground.smt2,,64,1,unsat,0.854427,0.011620,0.273650,0.393300,0.048530,0.000000,0.013210,
demo.70.ground.smt2,,64,2,unsat,0.846940,0.013180,0.270880,0.394660,0.042800,0.000000,0.012290,
demo.70.ground.smt2,,64,3,unsat,0.861914,0.012040,0.271760,0.406610,0.045240,0.000000,0.013010,
demo.70.ground.smt2,,64,4,unsat,0.879277,0.012780,0.272290,0.424590,0.040310,0.000000,0.012760,
demo.70.ground.smt2,,128,0,unsat,1.015721,0.013730,0.271050,0.473480,0.109200,0.000000,0.014780,
demo.70.ground.smt2,,128,1,unsat,0.993615,0.014280,0.273860,0.483810,0.071810,0.000000,0.015100,
demo.70.ground.smt2,,128,2,unsat,1.005656,0.013270,0.271900,0.466020,0.103050,0.000000,0.015530,
demo.70.ground.smt2,,128,3,unsat,1.063661,0.015120,0.273580,0.483950,0.145040,0.000000,0.014770,
demo.70.ground.smt2,,128,4,unsat,1.042597,0.013000,0.273700,0.506970,0.099240,0.000000,0.015320,
demo.71.ground.smt2,,1,0,unsat,1.175408,0.014250,0.263910,0.398400,0.403230,0.000000,0.002090,
demo.71.ground.smt2,,1,1,unsat,1.173133,0.014160,0.262810,0.395820,0.403380,0.000000,0.002130,
demo.71.ground.smt2,,1,2,unsat,1.180886,0.014420,0.267410,0.399970,0.401820,0.000000,0.002290,
demo.71.ground.smt2,,1,3,unsat,1.141638,0.014390,0.262980,0.389360,0.380550,0.000000,0.002120,
demo.71.ground.smt2,,1,4,unsat,1.127480,0.012630,0.262140,0.378400,0.379730,0.000000,0.002030,
demo.71.ground.smt2,,2,0,unsat,0.963240,0.012610,0.264560,0.357080,0.226630,0.000000,0.007270,
demo.71.ground.smt2,,2,1,unsat,0.947276,0.012500,0.266490,0.347580,0.218360,0.000000,0.007410,
demo.71.ground.smt2,,2,2,unsat,0.967615,0.012670,0.265850,0.360290,0.225070,0.000000,0.007760,
demo.71.ground.smt2,,2,3,unsat,0.957302,0.013310,0.268230,0.358450,0.213680,0.000000,0.007510,
demo.71.ground.smt2,,2,4,unsat,0.955506,0.012610,0.264290,0.339120,0.235390,0.000000,0.008450,
demo.71.ground.smt2,,4,0,unsat,0.840070,0.012830,0.265090,0.335360,0.124120,0.000000,0.008040,
demo.71.ground.smt2,,4,1,unsat,0.827442,0.013210,0.262500,0.322820,0.126500,0.000000,0.008680,
demo.71.ground.smt2,,4,2,unsat,0.828175,0.012810,0.264770,0.322840,0.125970,0.000000,0.007850,
demo.71.ground.smt2,,4,3,unsat,0.820196,0.012880,0.264630,0.316770,0.125330,0.000000,0.008680,
demo.71.ground.smt2,,4,4,unsat,0.822527,0.012900,0.262070,0.319090,0.127370,0.000000,0.008420,
demo.71.ground.smt2,,8,0,unsat,0.783727,0.012580,0.280640,0.315430,0.072340,0.000000,0.008390,
demo.71.ground.smt2,,8,1,unsat,0.766956,0.012170,0.266900,0.311410,0.073160,0.000000,0.008570,
demo.71.ground.smt2,,8,2,unsat,0.766341,0.012220,0.268370,0.305760,0.077720,0.000000,0.008610,
demo.71.ground.smt2,,8,3,unsat,0.754621,0.012190,0.263090,0.298820,0.076190,0.000000,0.008980,
demo.71.ground.smt2,,8,4,unsat,0.751717,0.012450,0.259260,0.301810,0.076400,0.000000,0.008180,
demo.71.ground.smt2,,16,0,unsat,0.753281,0.013300,0.266410,0.318950,0.053230,0.000000,0.008870,
demo.71.ground.smt2,,16,1,unsat,0.754651,0.012890,0.264220,0.323130,0.053310,0.000000,0.008340,
demo.71.ground.smt2,,16,2,unsat,0.751929,0.012980,0.261260,0.323990,0.052960,0.000000,0.008530,
demo.71.ground.smt2,,16,3,unsat,0.764982,0.013800,0.264870,0.331740,0.051660,0.000000,0.009460,
demo.71.ground.smt2,,16,4,unsat,0.760392,0.012350,0.261740,0.332490,0.051280,0.000000,0.009310,
demo.71.ground.smt2,,32,0,unsat,0.732702,0.012480,0.260000,0.315180,0.041240,0.000000,0.009270,
demo.71.ground.smt2,,32,1,unsat,0.761701,0.012170,0.260220,0.341770,0.043460,0.000000,0.009230,
demo.71.ground.smt2,,32,2,unsat,0.731874,0.012870,0.264840,0.308080,0.042400,0.000000,0.009560,
demo.71.ground.smt2,,32,3,unsat,0.752443,0.012690,0.263690,0.325230,0.043150,0.000000,0.010080,
demo.71.ground.smt2,,32,4,unsat,0.733762,0.012330,0.258850,0.313550,0.044550,0.000000,0.009740,
demo.71.ground.smt2,,64,0,unsat,0.775246,0.012530,0.262870,0.334670,0.050420,0.000000,0.012180,
demo.71.ground.smt2,,64,1,unsat,0.773236,0.013550,0.262870,0.335660,0.045740,0.000000,0.011590,
demo.71.ground.smt2,,64,2,unsat,0.804363,0.012760,0.266860,0.361220,0.047860,0.000000,0.010860,
demo.71.ground.smt2,,64,3,unsat,0.818890,0.013610,0.261730,0.378540,0.047520,0.000000,0.011850,
demo.71.ground.smt2,,64,4,unsat,0.819377,0.013640,0.266720,0.374020,0.046250,0.000000,0.012200,
demo.71.ground.smt2,,128,0,unsat,0.962983,0.014560,0.265050,0.444470,0.095790,0.000000,0.015200,
demo.71.ground.smt2,,128,1,unsat,0.969084,0.014410,0.270210,0.442730,0.100580,0.000000,0.014530,
demo.71.ground.smt2,,128,2,unsat,0.997650,0.014590,0.267650,0.452010,0.121450,0.000000,0.014620,
demo.71.ground.smt2,,128,3,unsat,0.941374,0.014130,0.271840,0.426090,0.088070,0.000000,0.015060,
demo.71.ground.smt2,,128,4,unsat,1.010936,0.014490,0.268500,0.458500,0.131730,0.000000,0.014890,
demo.76.ground.smt2,,1,0,unsat,1.559404,0.014610,0.328320,0.505070,0.571380,0.000000,0.002910,
demo.76.ground.smt2,,1,1,unsat,1.530128,0.013590,0.334570,0.487530,0.554510,0.000000,0.002670,
demo.76.ground.smt2,,1,2,unsat,1.529922,0.014130,0.331550,0.473790,0.570980,0.000000,0.002810,
demo.76.ground.smt2,,1,3,unsat,1.536136,0.013990,0.327650,0.494400,0.559310,0.000000,0.002890,
demo.76.ground.smt2,,1,4,unsat,1.475495,0.013860,0.327430,0.484120,0.510510,0.000000,0.002780,
demo.76.ground.smt2,,2,0,unsat,1.300024,0.014420,0.332870,0.464870,0.339290,0.000000,0.008880,
demo.76.ground.smt2,,2,1,unsat,1.230098,0.013320,0.325140,0.427030,0.319990,0.000000,0.007630,
demo.76.ground.smt2,,2,2,unsat,1.236355,0.013930,0.329160,0.436140,0.313580,0.000000,0.008240,
demo.76.ground.smt2,,2,3,unsat,1.213168,0.013220,0.325860,0.415290,0.316170,0.000000,0.007210,
demo.76.ground.smt2,,2,4,unsat,1.218603,0.013430,0.329560,0.404330,0.327760,0.000000,0.007360,
demo.76.ground.smt2,,4,0,unsat,1.054984,0.014600,0.322380,0.400220,0.170750,0.000000,0.009840,
demo.76.ground.smt2,,4,1,unsat,1.057108,0.014420,0.325430,0.401010,0.170280,0.000000,0.009910,
demo.76.ground.smt2,,4,2,unsat,1.055748,0.015300,0.320740,0.399130,0.173670,0.000000,0.010560,
demo.76.ground.smt2,,4,3,unsat,1.047233,0.014800,0.321560,0.393320,0.170900,0.000000,0.009990,
demo.76.ground.smt2,,4,4,unsat,1.029031,0.013970,0.321430,0.380730,0.168910,0.000000,0.009690,
demo.76.ground.smt2,,8,0,unsat,0.961114,0.014440,0.320340,0.373810,0.105680,0.000000,0.011620,
demo.76.ground.smt2,,8,1,unsat,0.976158,0.014000,0.321370,0.386510,0.105870,0.000000,0.011330,
demo.76.ground.smt2,,8,2,unsat,0.972290,0.014810,0.325790,0.380070,0.104330,0.000000,0.011680,
demo.76.ground.smt2,,8,3,unsat,0.967624,0.014500,0.327520,0.373540,0.105410,0.000000,0.011370,
demo.76.ground.smt2,,8,4,unsat,0.963291,0.014740,0.322350,0.374740,0.104980,0.000000,0.011380,
demo.76.ground.smt2,,16,0,unsat,0.939867,0.014480,0.320470,0.384590,0.071770,0.000000,0.012850,
demo.76.ground.smt2,,16,1,unsat,0.938000,0.014140,0.319550,0.386440,0.071240,0.000000,0.012570,
demo.76.ground.smt2,,16,2,unsat,0.957490,0.014330,0.326040,0.400730,0.070940,0.000000,0.011020,
demo.76.ground.smt2,,16,3,unsat,0.951713,0.015280,0.323730,0.393890,0.072590,0.000000,0.011570,
demo.76.ground.smt2,,16,4,unsat,0.956586,0.014560,0.324280,0.401820,0.071400,0.000000,0.010570,
demo.76.ground.smt2,,32,0,unsat,0.947728,0.014800,0.327370,0.397780,0.059800,0.000000,0.012590,
demo.76.ground.smt2,,32,1,unsat,0.963464,0.015500,0.328500,0.412670,0.059170,0.000000,0.012430,
demo.76.ground.smt2,,32,2,unsat,0.948453,0.014600,0.327130,0.403950,0.056930,0.000000,0.012490,
demo.76.ground.smt2,,32,3,unsat,0.944994,0.014180,0.324010,0.409730,0.054480,0.000000,0.011910,
demo.76.ground.smt2,,32,4,unsat,0.951801,0.013770,0.332060,0.401230,0.059070,0.000000,0.012160,
demo.76.ground.smt2,,64,0,unsat,0.971676,0.015920,0.327800,0.411060,0.061510,0.000000,0.013900,
demo.76.ground.smt2,,64,1,unsat,1.041363,0.014860,0.330830,0.473900,0.056460,0.000000,0.016520,
demo.76.ground.smt2,,64,2,unsat,1.005632,0.016790,0.326110,0.437280,0.063940,0.000000,0.014670,
demo.76.ground.smt2,,64,3,unsat,1.024635,0.016000,0.328300,0.461490,0.058490,0.000000,0.014440,
demo.76.ground.smt2,,64,4,unsat,1.027307,0.016260,0.322640,0.466580,0.062970,0.000000,0.013650,
demo.76.ground.smt2,,128,0,unsat,1.168814,0.015910,0.332220,0.517730,0.117230,0.000000,0.019230,
demo.76.ground.smt2,,128,1,unsat,1.194952,0.016140,0.330170,0.527510,0.135280,0.000000,0.019430,
demo.76.ground.smt2,,128,2,unsat,1.230756,0.015850,0.329800,0.588350,0.106750,0.000000,0.019470,
demo.76.ground.smt2,,128,3,unsat,1.192158,0.015480,0.332540,0.553270,0.102450,0.000000,0.018960,
demo.76.ground.smt2,,128,4,unsat,1.215459,0.015500,0.329720,0.567840,0.112580,0.000000,0.020070,
demo.77.ground.smt2,,1,0,unsat,2.491442,0.040330,0.793280,0.891020,0.416360,0.000000,0.003160,
demo.77.ground.smt2,,1,1,unsat,2.428197,0.038670,0.776950,0.877950,0.385760,0.000000,0.003210,
demo.77.ground.smt2,,1,2,unsat,2.491348,0.039400,0.786530,0.882740,0.434720,0.000000,0.003150,
demo.77.ground.smt2,,1,3,unsat,2.448274,0.037030,0.788580,0.854530,0.423310,0.000000,0.003040,
demo.77.ground.smt2,,1,4,unsat,2.372041,0.037850,0.788740,0.828610,0.363340,0.000000,0.003050,
demo.77.ground.smt2,,2,0,unsat,2.264634,0.036320,0.781630,0.815380,0.272430,0.000000,0.007970,
demo.77.ground.smt2,,2,1,unsat,2.261124,0.036210,0.781210,0.793740,0.292050,0.000000,0.008560,
demo.77.ground.smt2,,2,2,unsat,2.180044,0.036420,0.773860,0.762530,0.261490,0.000000,0.007600,
demo.77.ground.smt2,,2,3,unsat,2.185849,0.036220,0.778250,0.763590,0.260290,0.000000,0.007520,
demo.77.ground.smt2,,2,4,unsat,2.204298,0.035990,0.775930,0.786430,0.264860,0.000000,0.007480,
demo.77.ground.smt2,,4,0,unsat,2.062221,0.037460,0.767270,0.749050,0.156810,0.000000,0.010680,
demo.77.ground.smt2,,4,1,unsat,2.080180,0.036320,0.780210,0.757400,0.156710,0.000000,0.011200,
demo.77.ground.smt2,,4,2,unsat,2.104487,0.037430,0.785650,0.768020,0.164020,0.000000,0.011250,
demo.77.ground.smt2,,4,3,unsat,2.065240,0.037210,0.776640,0.749080,0.160860,0.000000,0.010670,
demo.77.ground.smt2,,4,4,unsat,2.042473,0.035770,0.782410,0.743750,0.145770,0.000000,0.009970,
demo.77.ground.smt2,,8,0,unsat,1.981145,0.037420,0.776560,0.740610,0.090000,0.000000,0.010230,
demo.77.ground.smt2,,8,1,unsat,1.989473,0.036150,0.771200,0.748530,0.095230,0.000000,0.012040,
demo.77.ground.smt2,,8,2,unsat,1.998724,0.037790,0.780440,0.750750,0.091930,0.000000,0.010530,
demo.77.ground.smt2,,8,3,unsat,2.014260,0.038020,0.787390,0.756030,0.091780,0.000000,0.010950,
demo.77.ground.smt2,,8,4,unsat,2.013283,0.036990,0.801470,0.747090,0.086930,0.000000,0.010260,
demo.77.ground.smt2,,16,0,unsat,1.942745,0.036520,0.774240,0.742140,0.062510,0.000000,0.011140,
demo.77.ground.smt2,,16,1,unsat,1.950163,0.035770,0.780790,0.742470,0.062260,0.000000,0.012520,
demo.77.ground.smt2,,16,2,unsat,1.946496,0.036300,0.775260,0.742130,0.063060,0.000000,0.011800,
demo.77.ground.smt2,,16,3,unsat,1.961745,0.036840,0.790300,0.747250,0.061090,0.000000,0.011170,
demo.77.ground.smt2,,16,4,unsat,1.956447,0.037210,0.771900,0.746940,0.062960,0.000000,0.011780,
demo.77.ground.smt2,,32,0,unsat,1.948505,0.037150,0.771600,0.761860,0.045950,0.000000,0.012920,
demo.77.ground.smt2,,32,1,unsat,1.952681,0.037390,0.776880,0.752670,0.048800,0.000000,0.012920,
demo.77.ground.smt2,,32,2,unsat,1.961679,0.037630,0.773930,0.766930,0.045420,0.000000,0.013070,
demo.77.ground.smt2,,32,3,unsat,1.965627,0.036920,0.783470,0.756510,0.048930,0.000000,0.013340,
demo.77.ground.smt2,,32,4,unsat,1.950459,0.036220,0.779950,0.752000,0.044770,0.000000,0.013070,
demo.77.ground.smt2,,64,0,unsat,2.003451,0.037200,0.787240,0.784210,0.047440,0.000000,0.014050,
demo.77.ground.smt2,,64,1,unsat,1.999412,0.038110,0.780550,0.781300,0.049430,0.000000,0.013920,
demo.77.ground.smt2,,64,2,unsat,2.010175,0.036070,0.785060,0.785610,0.050000,0.000000,0.015880,
demo.77.ground.smt2,,64,3,unsat,1.995162,0.037040,0.778370,0.790210,0.046060,0.000000,0.014260,
demo.77.ground.smt2,,64,4,unsat,1.979591,0.036870,0.778070,0.774110,0.045460,0.000000,0.016230,
demo.77.ground.smt2,,128,0,unsat,2.106136,0.038160,0.773990,0.846150,0.073680,0.000000,0.020490,
demo.77.ground.smt2,,128,1,unsat,2.145866,0.038970,0.779980,0.862390,0.086960,0.000000,0.019450,
demo.77.ground.smt2,,128,2,unsat,2.144351,0.038240,0.781930,0.834240,0.118130,0.000000,0.019620,
demo.77.ground.smt2,,128,3,unsat,2.191700,0.039940,0.783500,0.870230,0.121420,0.000000,0.019810,
demo.77.ground.smt2,,128,4,unsat,2.158612,0.037960,0.783320,0.858880,0.102220,0.000000,0.020620,
demo.9.ground.smt2,,1,0,unsat,1.154720,0.013380,0.270570,0.318390,0.442170,0.000000,0.002040,
demo.9.ground.smt2,,1,1,unsat,1.063633,0.012090,0.267700,0.319340,0.353110,0.000000,0.002040,
demo.9.ground.smt2,,1,2,unsat,1.103716,0.012850,0.269010,0.317040,0.394860,0.000000,0.001990,
demo.9.ground.smt2,,1,3,unsat,1.080514,0.011640,0.270640,0.318760,0.365820,0.000000,0.002050,
demo.9.ground.smt2,,1,4,unsat,1.105855,0.012400,0.269390,0.315830,0.396430,0.000000,0.002340,
demo.9.ground.smt2,,2,0,unsat,1.004218,0.011660,0.269030,0.311180,0.289960,0.000000,0.008750,
demo.9.ground.smt2,,2,1,unsat,0.966451,0.011000,0.263750,0.304870,0.268580,0.000000,0.007170,
demo.9.ground.smt2,,2,2,unsat,0.963569,0.011550,0.266980,0.308500,0.258670,0.000000,0.007080,
demo.9.ground.smt2,,2,3,unsat,0.986224,0.011140,0.270920,0.307550,0.279490,0.000000,0.006820,
demo.9.ground.smt2,,2,4,unsat,0.966499,0.011890,0.266940,0.304660,0.265730,0.000000,0.007420,
demo.9.ground.smt2,,4,0,unsat,0.861048,0.012260,0.265990,0.307750,0.152060,0.000000,0.008450,
demo.9.ground.smt2,,4,1,unsat,0.858432,0.011890,0.267700,0.305100,0.151250,0.000000,0.009060,
demo.9.ground.smt2,,4,2,unsat,0.867689,0.012120,0.271420,0.315590,0.147940,0.000000,0.008470,
demo.9.ground.smt2,,4,3,unsat,0.859277,0.012150,0.268550,0.307850,0.148920,0.000000,0.008880,
demo.9.ground.smt2,,4,4,unsat,0.843831,0.012070,0.263150,0.299480,0.146980,0.000000,0.008360,
demo.9.ground.smt2,,8,0,unsat,0.799095,0.012670,0.262100,0.305980,0.094170,0.000000,0.009380,
demo.9.ground.smt2,,8,1,unsat,0.809788,0.012840,0.269200,0.304300,0.095600,0.000000,0.009520,
demo.9.ground.smt2,,8,2,unsat,0.801464,0.012280,0.264030,0.306810,0.093460,0.000000,0.010150,
demo.9.ground.smt2,,8,3,unsat,0.801470,0.012500,0.262190,0.307060,0.095290,0.000000,0.009660,
demo.9.ground.smt2,,8,4,unsat,0.808796,0.012420,0.268900,0.305420,0.097560,0.000000,0.009460,
demo.9.ground.smt2,,16,0,unsat,0.796571,0.011700,0.271900,0.315440,0.069160,0.000000,0.010140,
demo.9.ground.smt2,,16,1,unsat,0.788643,0.011700,0.267720,0.319890,0.064410,0.000000,0.009640,
demo.9.ground.smt2,,16,2,unsat,0.803205,0.011600,0.269790,0.326130,0.068560,0.000000,0.009510,
demo.9.ground.smt2,,16,3,unsat,0.799332,0.013260,0.269090,0.323260,0.066580,0.000000,0.009580,
demo.9.ground.smt2,,16,4,unsat,0.809586,0.012870,0.271680,0.329400,0.067090,0.000000,0.009750,
demo.9.ground.smt2,,32,0,unsat,0.797631,0.012310,0.271840,0.331230,0.054960,0.000000,0.010910,
demo.9.ground.smt2,,32,1,unsat,0.793752,0.012430,0.267090,0.333860,0.052460,0.000000,0.010490,
demo.9.ground.smt2,,32,2,unsat,0.805237,0.011770,0.271150,0.338430,0.056050,0.000000,0.010920,
demo.9.ground.smt2,,32,3,unsat,0.814939,0.012530,0.270330,0.347610,0.055070,0.000000,0.010290,
demo.9.ground.smt2,,32,4,unsat,0.807041,0.012870,0.269330,0.336310,0.057600,0.000000,0.010480,
demo.9.ground.smt2,,64,0,unsat,0.831994,0.012850,0.273970,0.338340,0.067760,0.000000,0.013740,
demo.9.ground.smt2,,64,1,unsat,0.849424,0.012890,0.277450,0.358420,0.058070,0.000000,0.012670,
demo.9.ground.smt2,,64,2,unsat,0.869449,0.013640,0.272000,0.379640,0.059260,0.000000,0.013630,
demo.9.ground.smt2,,64,3,unsat,0.880520,0.013110,0.273530,0.382410,0.063240,0.000000,0.013410,
demo.9.ground.smt2,,64,4,unsat,0.893075,0.013040,0.273900,0.397660,0.059120,0.000000,0.012790,
demo.9.ground.smt2,,128,0,unsat,1.042712,0.014280,0.273090,0.487450,0.098400,0.000000,0.015970,
demo.9.ground.smt2,,128,1,unsat,1.103178,0.014870,0.277630,0.492060,0.144540,0.000000,0.016480,
