file,suite,n_gates,n_literals,n_not_terms,total_classes,algorithm,trial,parlay_threads,read_s,parse_s,build_s,close_ms
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_filter,1,16,0.052412,0.062154,0.165377,88.4803
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_filter,2,16,0.052412,0.062154,0.165377,88.5461
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_filter,3,16,0.052412,0.062154,0.165377,88.4046
h5m-n06-ands.gates,iwls22_with_not,4663996,3206860,1500349,9371205,par_filter,4,16,0.052412,0.062154,0.165377,88.2956
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_parents,0,16,0.038478,0.043200,0.102550,220.1876
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_parents,1,16,0.038478,0.043200,0.102550,230.7709
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_parents,2,16,0.038478,0.043200,0.102550,232.8173
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_parents,3,16,0.038478,0.043200,0.102550,236.8117
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_parents,4,16,0.038478,0.043200,0.102550,239.6813
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,0,16,0.038478,0.043200,0.102550,52.1498
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,1,16,0.038478,0.043200,0.102550,51.7494
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,2,16,0.038478,0.043200,0.102550,51.3184
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,3,16,0.038478,0.043200,0.102550,51.3395
h5m-n06-xits.gates,iwls22_with_not,3117439,1735829,729369,5582637,par_filter,4,16,0.038478,0.043200,0.102550,52.1409
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,0,16,0.016482,0.019385,0.055441,120.2790
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,1,16,0.016482,0.019385,0.055441,125.9574
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,2,16,0.016482,0.019385,0.055441,130.1901
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,3,16,0.016482,0.019385,0.055441,130.8868
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_parents,4,16,0.016482,0.019385,0.055441,134.4599
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,0,16,0.016482,0.019385,0.055441,22.2038
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,1,16,0.016482,0.019385,0.055441,21.9314
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,2,16,0.016482,0.019385,0.055441,21.6400
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,3,16,0.016482,0.019385,0.055441,21.8341
h5m-test01-ands.gates,iwls22_with_not,1380000,1038141,465435,2883576,par_filter,4,16,0.016482,0.019385,0.055441,21.4423
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,0,16,0.014160,0.016100,0.037082,79.3847
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,1,16,0.014160,0.016100,0.037082,82.5076
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,2,16,0.014160,0.016100,0.037082,86.2493
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,3,16,0.014160,0.016100,0.037082,87.8977
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_parents,4,16,0.014160,0.016100,0.037082,87.7868
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,0,16,0.014160,0.016100,0.037082,16.6031
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,1,16,0.014160,0.016100,0.037082,16.7268
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,2,16,0.014160,0.016100,0.037082,16.4097
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,3,16,0.014160,0.016100,0.037082,16.2668
h5m-test01-xits.gates,iwls22_with_not,1112914,589597,270675,1973186,par_filter,4,16,0.014160,0.016100,0.037082,16.2965
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,0,16,0.039299,0.047790,0.124120,270.4069
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,1,16,0.039299,0.047790,0.124120,280.9446
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,2,16,0.039299,0.047790,0.124120,288.4975
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,3,16,0.039299,0.047790,0.124120,295.8629
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_parents,4,16,0.039299,0.047790,0.124120,297.6902
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,0,16,0.039299,0.047790,0.124120,59.1684
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,1,16,0.039299,0.047790,0.124120,58.6271
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,2,16,0.039299,0.047790,0.124120,58.6178
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,3,16,0.039299,0.047790,0.124120,58.2392
h5m-test02-ands.gates,iwls22_with_not,3476413,2446158,984808,6907379,par_filter,4,16,0.039299,0.047790,0.124120,57.3944
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,0,16,0.036260,0.040340,0.081467,186.5224
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,1,16,0.036260,0.040340,0.081467,189.5066
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,2,16,0.036260,0.040340,0.081467,196.9550
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,3,16,0.036260,0.040340,0.081467,199.1576
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_parents,4,16,0.036260,0.040340,0.081467,201.4389
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,0,16,0.036260,0.040340,0.081467,49.6321
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,1,16,0.036260,0.040340,0.081467,48.0323
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,2,16,0.036260,0.040340,0.081467,48.0871
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,3,16,0.036260,0.040340,0.081467,49.0710
h5m-test02-xits.gates,iwls22_with_not,2740997,1336652,613910,4691559,par_filter,4,16,0.036260,0.040340,0.081467,49.5123
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,0,16,0.040967,0.047974,0.144249,337.6042
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,1,16,0.040967,0.047974,0.144249,351.3297
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,2,16,0.040967,0.047974,0.144249,360.6026
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,3,16,0.040967,0.047974,0.144249,364.6342
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_parents,4,16,0.040967,0.047974,0.144249,375.1405
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,0,16,0.040967,0.047974,0.144249,122.2643
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,1,16,0.040967,0.047974,0.144249,125.8491
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,2,16,0.040967,0.047974,0.144249,127.9781
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,3,16,0.040967,0.047974,0.144249,125.2958
6s100-ands-opt.gates,hwmcc12_with_not,3442638,3040530,1304136,7787304,par_filter,4,16,0.040967,0.047974,0.144249,123.5693
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,0,16,0.044068,0.049638,0.129758,303.3527
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,1,16,0.044068,0.049638,0.129758,319.0248
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,2,16,0.044068,0.049638,0.129758,328.7069
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,3,16,0.044068,0.049638,0.129758,330.9188
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_parents,4,16,0.044068,0.049638,0.129758,335.6578
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,0,16,0.044068,0.049638,0.129758,121.5068
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,1,16,0.044068,0.049638,0.129758,119.5734
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,2,16,0.044068,0.049638,0.129758,120.2984
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,3,16,0.044068,0.049638,0.129758,119.9106
6s100-xits-opt.gates,hwmcc12_with_not,3435519,2571412,835018,6841949,par_filter,4,16,0.044068,0.049638,0.129758,121.0410
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,0,16,0.067937,0.076503,0.224949,536.3212
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,1,16,0.067937,0.076503,0.224949,565.5774
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,2,16,0.067937,0.076503,0.224949,583.8007
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,3,16,0.067937,0.076503,0.224949,590.9604
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_parents,4,16,0.067937,0.076503,0.224949,602.0186
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,0,16,0.067937,0.076503,0.224949,2414.7865
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,1,16,0.067937,0.076503,0.224949,2414.5412
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,2,16,0.067937,0.076503,0.224949,2343.9845
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,3,16,0.067937,0.076503,0.224949,2383.9677
6s104-ands-opt.gates,hwmcc12_with_not,5408579,4624476,2055360,12088415,par_filter,4,16,0.067937,0.076503,0.224949,2406.9137
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,0,16,0.074240,0.077317,0.206378,467.9739
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,1,16,0.074240,0.077317,0.206378,491.8257
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,2,16,0.074240,0.077317,0.206378,509.6164
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,3,16,0.074240,0.077317,0.206378,518.8297
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_parents,4,16,0.074240,0.077317,0.206378,527.6912
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,0,16,0.074240,0.077317,0.206378,3197.8165
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,1,16,0.074240,0.077317,0.206378,3134.1509
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,2,16,0.074240,0.077317,0.206378,3161.9963
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,3,16,0.074240,0.077317,0.206378,3136.6793
6s104-xits-opt.gates,hwmcc12_with_not,5454645,3893762,1312166,10660573,par_filter,4,16,0.074240,0.077317,0.206378,3147.0963
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,0,16,0.050673,0.057015,0.181952,401.2112
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,1,16,0.050673,0.057015,0.181952,416.1696
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,2,16,0.050673,0.057015,0.181952,435.0270
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,3,16,0.050673,0.057015,0.181952,438.2535
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_parents,4,16,0.050673,0.057015,0.181952,441.0238
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,0,16,0.050673,0.057015,0.181952,219.4538
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,1,16,0.050673,0.057015,0.181952,215.2241
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,2,16,0.050673,0.057015,0.181952,211.9845
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,3,16,0.050673,0.057015,0.181952,212.2961
6s114-ands-opt.gates,hwmcc12_with_not,4017244,3710951,1561263,9289458,par_filter,4,16,0.050673,0.057015,0.181952,217.0048
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,0,16,0.057627,0.063132,0.164445,385.0991
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,1,16,0.057627,0.063132,0.164445,406.7218
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,2,16,0.057627,0.063132,0.164445,419.8980
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,3,16,0.057627,0.063132,0.164445,432.1120
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_parents,4,16,0.057627,0.063132,0.164445,429.7491
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,0,16,0.057627,0.063132,0.164445,389.9789
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,1,16,0.057627,0.063132,0.164445,379.1216
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,2,16,0.057627,0.063132,0.164445,379.4646
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,3,16,0.057627,0.063132,0.164445,373.7793
6s114-xits-opt.gates,hwmcc12_with_not,4390625,3211512,1061874,8664011,par_filter,4,16,0.057627,0.063132,0.164445,375.4876
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,0,16,0.027187,0.031115,0.096543,211.3696
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,1,16,0.027187,0.031115,0.096543,218.1112
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,2,16,0.027187,0.031115,0.096543,223.0964
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,3,16,0.027187,0.031115,0.096543,228.7230
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_parents,4,16,0.027187,0.031115,0.096543,228.7607
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,0,16,0.027187,0.031115,0.096543,138.4687
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,1,16,0.027187,0.031115,0.096543,138.1622
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,2,16,0.027187,0.031115,0.096543,137.3072
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,3,16,0.027187,0.031115,0.096543,138.8230
6s117-ands-opt.gates,hwmcc12_with_not,2213528,1880426,831949,4925903,par_filter,4,16,0.027187,0.031115,0.096543,137.1334
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,0,16,0.028275,0.032423,0.083428,192.1587
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,1,16,0.028275,0.032423,0.083428,200.3449
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,2,16,0.028275,0.032423,0.083428,205.4050
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,3,16,0.028275,0.032423,0.083428,208.4340
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_parents,4,16,0.028275,0.032423,0.083428,207.6059
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,0,16,0.028275,0.032423,0.083428,228.4791
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,1,16,0.028275,0.032423,0.083428,235.4253
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,2,16,0.028275,0.032423,0.083428,231.0682
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,3,16,0.028275,0.032423,0.083428,230.5436
6s117-xits-opt.gates,hwmcc12_with_not,2292599,1588740,540263,4421602,par_filter,4,16,0.028275,0.032423,0.083428,228.9871
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,0,16,0.296938,0.216500,0.631687,1726.3091
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,1,16,0.296938,0.216500,0.631687,1832.6110
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,2,16,0.296938,0.216500,0.631687,1913.4942
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,3,16,0.296938,0.216500,0.631687,1944.9330
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_parents,4,16,0.296938,0.216500,0.631687,1997.3015
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,0,16,0.296938,0.216500,0.631687,594.5056
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,1,16,0.296938,0.216500,0.631687,587.5927
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,2,16,0.296938,0.216500,0.631687,598.2139
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,3,16,0.296938,0.216500,0.631687,588.9465
6s125-ands-opt.gates,hwmcc12_with_not,15232733,13211558,5806462,34250753,par_filter,4,16,0.296938,0.216500,0.631687,589.9052
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,0,16,0.304599,0.216345,0.525139,1390.3718
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,1,16,0.304599,0.216345,0.525139,1496.6325
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,2,16,0.304599,0.216345,0.525139,1557.5161
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,3,16,0.304599,0.216345,0.525139,1602.7494
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_parents,4,16,0.304599,0.216345,0.525139,1626.9228
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,0,16,0.304599,0.216345,0.525139,510.4138
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,1,16,0.304599,0.216345,0.525139,516.5683
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,2,16,0.304599,0.216345,0.525139,507.6249
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,3,16,0.304599,0.216345,0.525139,518.2576
6s125-xits-opt.gates,hwmcc12_with_not,14734601,10526836,3121730,28383167,par_filter,4,16,0.304599,0.216345,0.525139,515.6802
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,0,16,0.081974,0.084556,0.248096,582.7631
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,1,16,0.081974,0.084556,0.248096,615.1797
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,2,16,0.081974,0.084556,0.248096,636.0406
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,3,16,0.081974,0.084556,0.248096,651.9035
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_parents,4,16,0.081974,0.084556,0.248096,659.2085
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,0,16,0.081974,0.084556,0.248096,355.0468
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,1,16,0.081974,0.084556,0.248096,362.4021
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,2,16,0.081974,0.084556,0.248096,352.9840
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,3,16,0.081974,0.084556,0.248096,343.5779
6s163-ands-opt.gates,hwmcc12_with_not,6042399,5133510,2412539,13588448,par_filter,4,16,0.081974,0.084556,0.248096,357.4679
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,0,16,0.077930,0.079201,0.207904,450.9270
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,1,16,0.077930,0.079201,0.207904,471.5783
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,2,16,0.077930,0.079201,0.207904,490.2253
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,3,16,0.077930,0.079201,0.207904,498.3532
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_parents,4,16,0.077930,0.079201,0.207904,501.6193
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,0,16,0.077930,0.079201,0.207904,1793.8268
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,1,16,0.077930,0.079201,0.207904,1856.6708
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,2,16,0.077930,0.079201,0.207904,1768.4376
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,3,16,0.077930,0.079201,0.207904,1814.1892
6s163-xits-opt.gates,hwmcc12_with_not,5675417,3836213,1115222,10626852,par_filter,4,16,0.077930,0.079201,0.207904,1786.8014
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_parents,0,32,0.020947,0.020943,0.060111,76.6640
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_parents,1,32,0.020947,0.020943,0.060111,78.6021
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_parents,2,32,0.020947,0.020943,0.060111,82.4153
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_parents,3,32,0.020947,0.020943,0.060111,85.0559
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_parents,4,32,0.020947,0.020943,0.060111,85.1897
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,0,32,0.020947,0.020943,0.060111,15.8024
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,1,32,0.020947,0.020943,0.060111,15.3290
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,2,32,0.020947,0.020943,0.060111,15.3202
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,3,32,0.020947,0.020943,0.060111,15.4141
h5m-n01-ands.gates,iwls22_with_not,1660156,1083431,499915,3243502,par_filter,4,32,0.020947,0.020943,0.060111,15.0211
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,0,32,0.013284,0.013976,0.037404,50.2933
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,1,32,0.013284,0.013976,0.037404,51.7556
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,2,32,0.013284,0.013976,0.037404,53.4886
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,3,32,0.013284,0.013976,0.037404,53.1931
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_parents,4,32,0.013284,0.013976,0.037404,55.7378
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,0,32,0.013284,0.013976,0.037404,10.7752
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,1,32,0.013284,0.013976,0.037404,11.0455
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,2,32,0.013284,0.013976,0.037404,10.9828
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,3,32,0.013284,0.013976,0.037404,10.7920
h5m-n01-xits.gates,iwls22_with_not,1105612,613618,249946,1969176,par_filter,4,32,0.013284,0.013976,0.037404,11.1055
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,0,32,0.018721,0.022069,0.064134,95.0390
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,1,32,0.018721,0.022069,0.064134,99.1282
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,2,32,0.018721,0.022069,0.064134,103.6127
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,3,32,0.018721,0.022069,0.064134,104.6399
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_parents,4,32,0.018721,0.022069,0.064134,102.7418
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,0,32,0.018721,0.022069,0.064134,13.7250
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,1,32,0.018721,0.022069,0.064134,13.2869
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,2,32,0.018721,0.022069,0.064134,13.4036
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,3,32,0.018721,0.022069,0.064134,13.6402
h5m-n04-ands.gates,iwls22_with_not,1782230,1246980,573992,3603202,par_filter,4,32,0.018721,0.022069,0.064134,14.1093
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_parents,0,32,0.015338,0.015989,0.041061,63.4909
h5m-n04-xits.gates,iwls22_with_not,1268358,707582,308278,2284218,par_parents,1,32,0.015338,0.015989,0.041061,63.1239
